Code du département;Code de la commune;Code INSEE;Libellé de la commune;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Nom_candidat_RN;Prénom_candidat_RN;Voix_RN;Pct_RN_exp;Nom_candidat_2;Voix_candidat_2
74;179;74179;Commune_74179;42790;14591;28199;631;0;27568;LE PEN;Marine;12455;45.18;MACRON;15113
04;251;04251;Commune_04251;60704;14037;46667;1529;0;45138;LE PEN;Marine;16587;36.75;MACRON;28551
17;286;17286;Commune_17286;25744;8569;17175;666;0;16509;LE PEN;Marine;4923;29.82;MACRON;11586
46;285;46285;Commune_46285;48791;10290;38501;1199;0;37302;LE PEN;Marine;14982;40.17;MACRON;22320
18;089;18089;Commune_18089;39793;8963;30830;1200;0;29630;LE PEN;Marine;11127;37.55;MACRON;18503
31;136;31136;Commune_31136;64409;27660;36749;1467;0;35282;LE PEN;Marine;16432;46.57;MACRON;18850
62;058;62058;Commune_62058;57578;17378;40200;900;0;39300;LE PEN;Marine;15236;38.77;MACRON;24064
14;343;14343;Commune_14343;60696;22209;38487;1313;0;37174;LE PEN;Marine;20261;54.5;MACRON;16913
64;211;64211;Commune_64211;29534;11809;17725;501;0;17224;LE PEN;Marine;7050;40.93;MACRON;10174
10;339;10339;Commune_10339;57538;23862;33676;838;0;32838;LE PEN;Marine;13226;40.28;MACRON;19612
17;354;17354;Commune_17354;21579;6282;15297;219;0;15078;LE PEN;Marine;5655;37.51;MACRON;9423
55;421;55421;Commune_55421;52924;22551;30373;539;0;29834;LE PEN;Marine;9852;33.03;MACRON;19982
74;328;74328;Commune_74328;67028;14551;52477;1751;0;50726;LE PEN;Marine;19035;37.53;MACRON;31691
16;389;16389;Commune_16389;54456;14354;40102;798;0;39304;LE PEN;Marine;18759;47.73;MACRON;20545
28;352;28352;Commune_28352;70650;16039;54611;1366;0;53245;LE PEN;Marine;24881;46.73;MACRON;28364
88;391;88391;Commune_88391;22260;9458;12802;333;0;12469;LE PEN;Marine;4737;38.0;MACRON;7732
2B;216;2B216;Commune_2B216;55995;20720;35275;362;0;34913;LE PEN;Marine;16327;46.77;MACRON;18586
55;190;55190;Commune_55190;58901;17353;41548;465;0;41083;LE PEN;Marine;17095;41.61;MACRON;23988
42;148;42148;Commune_42148;29297;7143;22154;885;0;21269;LE PEN;Marine;9282;43.64;MACRON;11987
33;472;33472;Commune_33472;43131;15417;27714;293;0;27421;LE PEN;Marine;9767;35.62;MACRON;17654
57;206;57206;Commune_57206;75058;28592;46466;1709;0;44757;LE PEN;Marine;15119;33.78;MACRON;29638
55;329;55329;Commune_55329;47038;12801;34237;757;0;33480;LE PEN;Marine;11970;35.76;MACRON;21510
28;118;28118;Commune_28118;42447;15481;26966;691;0;26275;LE PEN;Marine;9575;36.44;MACRON;16700
03;259;03259;Commune_03259;64531;14152;50379;806;0;49573;LE PEN;Marine;18932;38.19;MACRON;30641
15;318;15318;Commune_15318;76126;17403;58723;1400;0;57323;LE PEN;Marine;23837;41.59;MACRON;33486
91;375;91375;Commune_91375;35348;13098;22250;247;0;22003;LE PEN;Marine;7777;35.35;MACRON;14226
39;316;39316;Commune_39316;79713;25895;53818;1194;0;52624;LE PEN;Marine;24025;45.65;MACRON;28599
45;217;45217;Commune_45217;42231;16075;26156;551;0;25605;LE PEN;Marine;11626;45.41;MACRON;13979
44;577;44577;Commune_44577;32779;7447;25332;747;0;24585;LE PEN;Marine;10719;43.6;MACRON;13866
73;308;73308;Commune_73308;56758;16373;40385;1393;0;38992;LE PEN;Marine;13290;34.09;MACRON;25702
07;485;07485;Commune_07485;49773;18652;31121;358;0;30763;LE PEN;Marine;12340;40.12;MACRON;18423
08;442;08442;Commune_08442;25734;9331;16403;655;0;15748;LE PEN;Marine;6927;43.99;MACRON;8821
26;335;26335;Commune_26335;32067;7538;24529;308;0;24221;LE PEN;Marine;9153;37.79;MACRON;15068
46;531;46531;Commune_46531;36405;12199;24206;497;0;23709;LE PEN;Marine;8971;37.84;MACRON;14738
63;077;63077;Commune_63077;15843;5654;10189;300;0;9889;LE PEN;Marine;3678;37.2;MACRON;6211
46;552;46552;Commune_46552;28102;9202;18900;667;0;18233;LE PEN;Marine;8434;46.26;MACRON;9799
42;510;42510;Commune_42510;17585;5795;11790;465;0;11325;LE PEN;Marine;4745;41.9;MACRON;6580
89;302;89302;Commune_89302;73821;31891;41930;766;0;41164;LE PEN;Marine;15994;38.85;MACRON;25170
15;440;15440;Commune_15440;33164;10093;23071;608;0;22463;LE PEN;Marine;9867;43.93;MACRON;12596
54;312;54312;Commune_54312;42086;12963;29123;1074;0;28049;LE PEN;Marine;13635;48.61;MACRON;14414
51;161;51161;Commune_51161;76581;18823;57758;1544;0;56214;LE PEN;Marine;26008;46.27;MACRON;30206
45;480;45480;Commune_45480;33041;10817;22224;421;0;21803;LE PEN;Marine;8836;40.53;MACRON;12967
77;148;77148;Commune_77148;53225;18783;34442;1133;0;33309;LE PEN;Marine;14359;43.11;MACRON;18950
25;189;25189;Commune_25189;34764;11501;23263;339;0;22924;LE PEN;Marine;8053;35.13;MACRON;14871
90;312;90312;Commune_90312;22928;6516;16412;631;0;15781;LE PEN;Marine;7403;46.92;MACRON;8378
31;502;31502;Commune_31502;64391;20454;43937;1301;0;42636;LE PEN;Marine;14792;34.69;MACRON;27844
51;230;51230;Commune_51230;46990;13149;33841;781;0;33060;LE PEN;Marine;15374;46.5;MACRON;17686
49;296;49296;Commune_49296;46156;19180;26976;1068;0;25908;LE PEN;Marine;9890;38.17;MACRON;16018
81;025;81025;Commune_81025;62688;18672;44016;1075;0;42941;LE PEN;Marine;17496;40.75;MACRON;25445
41;070;41070;Commune_41070;61823;16825;44998;621;0;44377;LE PEN;Marine;17099;38.53;MACRON;27278
27;034;27034;Commune_27034;67390;28225;39165;539;0;38626;LE PEN;Marine;16463;42.62;MACRON;22163
03;044;03044;Commune_03044;36197;16096;20101;656;0;19445;LE PEN;Marine;9060;46.59;MACRON;10385
34;521;34521;Commune_34521;71152;17219;53933;2002;0;51931;LE PEN;Marine;18623;35.86;MACRON;33308
78;505;78505;Commune_78505;29775;12144;17631;551;0;17080;LE PEN;Marine;7073;41.42;MACRON;10007
01;493;01493;Commune_01493;16707;3680;13027;319;0;12708;LE PEN;Marine;5323;41.89;MACRON;7385
85;034;85034;Commune_85034;44919;15959;28960;545;0;28415;LE PEN;Marine;12509;44.02;MACRON;15906
51;047;51047;Commune_51047;63383;24939;38444;1339;0;37105;LE PEN;Marine;13786;37.16;MACRON;23319
14;169;14169;Commune_14169;73735;29602;44133;1293;0;42840;LE PEN;Marine;15676;36.59;MACRON;27164
29;339;29339;Commune_29339;77708;32937;44771;616;0;44155;LE PEN;Marine;21455;48.59;MACRON;22700
52;201;52201;Commune_52201;44319;16825;27494;907;0;26587;LE PEN;Marine;10472;39.39;MACRON;16115
30;293;30293;Commune_30293;46014;18347;27667;671;0;26996;LE PEN;Marine;10684;39.58;MACRON;16312
11;104;11104;Commune_11104;62381;26559;35822;1127;0;34695;LE PEN;Marine;13304;38.35;MACRON;21391
62;438;62438;Commune_62438;31248;7082;24166;883;0;23283;LE PEN;Marine;10775;46.28;MACRON;12508
63;189;63189;Commune_63189;66564;24331;42233;744;0;41489;LE PEN;Marine;21141;50.96;MACRON;20348
12;040;12040;Commune_12040;45988;19016;26972;317;0;26655;LE PEN;Marine;11052;41.47;MACRON;15603
27;445;27445;Commune_27445;73278;27219;46059;1511;0;44548;LE PEN;Marine;16770;37.65;MACRON;27778
23;541;23541;Commune_23541;27851;5661;22190;461;0;21729;LE PEN;Marine;8249;37.96;MACRON;13480
62;009;62009;Commune_62009;60122;22909;37213;794;0;36419;LE PEN;Marine;11622;31.91;MACRON;24797
68;262;68262;Commune_68262;75776;30040;45736;1757;0;43979;LE PEN;Marine;20776;47.24;MACRON;23203
68;496;68496;Commune_68496;65846;21194;44652;1495;0;43157;LE PEN;Marine;19128;44.32;MACRON;24029
89;423;89423;Commune_89423;40201;13279;26922;867;0;26055;LE PEN;Marine;10059;38.61;MACRON;15996
72;514;72514;Commune_72514;68772;24678;44094;1513;0;42581;LE PEN;Marine;14888;34.97;MACRON;27693
30;249;30249;Commune_30249;20711;6389;14322;236;0;14086;LE PEN;Marine;5348;37.97;MACRON;8738
11;223;11223;Commune_11223;68553;14221;54332;2086;0;52246;LE PEN;Marine;24078;46.09;MACRON;28168
58;425;58425;Commune_58425;38215;7797;30418;763;0;29655;LE PEN;Marine;11347;38.26;MACRON;18308
87;093;87093;Commune_87093;55288;19690;35598;847;0;34751;LE PEN;Marine;12610;36.29;MACRON;22141
95;144;95144;Commune_95144;64636;20213;44423;1332;0;43091;LE PEN;Marine;17858;41.44;MACRON;25233
22;360;22360;Commune_22360;17983;7600;10383;183;0;10200;LE PEN;Marine;3055;29.95;MACRON;7145
22;401;22401;Commune_22401;28267;7113;21154;837;0;20317;LE PEN;Marine;7287;35.87;MACRON;13030
04;072;04072;Commune_04072;61876;23928;37948;1337;0;36611;LE PEN;Marine;16758;45.77;MACRON;19853
14;305;14305;Commune_14305;61148;25516;35632;1135;0;34497;LE PEN;Marine;10388;30.11;MACRON;24109
52;219;52219;Commune_52219;26186;8865;17321;585;0;16736;LE PEN;Marine;6361;38.01;MACRON;10375
51;301;51301;Commune_51301;77540;30761;46779;1237;0;45542;LE PEN;Marine;20973;46.05;MACRON;24569
35;575;35575;Commune_35575;33366;14053;19313;354;0;18959;LE PEN;Marine;7014;37.0;MACRON;11945
29;046;29046;Commune_29046;53878;19935;33943;1118;0;32825;LE PEN;Marine;11299;34.42;MACRON;21526
79;597;79597;Commune_79597;25805;10834;14971;424;0;14547;LE PEN;Marine;6695;46.02;MACRON;7852
43;270;43270;Commune_43270;49832;15721;34111;836;0;33275;LE PEN;Marine;14031;42.17;MACRON;19244
77;463;77463;Commune_77463;53009;15057;37952;1349;0;36603;LE PEN;Marine;16858;46.06;MACRON;19745
91;255;91255;Commune_91255;45033;11100;33933;401;0;33532;LE PEN;Marine;11842;35.32;MACRON;21690
30;187;30187;Commune_30187;25532;8412;17120;433;0;16687;LE PEN;Marine;5945;35.63;MACRON;10742
19;462;19462;Commune_19462;75826;32422;43404;531;0;42873;LE PEN;Marine;17116;39.92;MACRON;25757
90;412;90412;Commune_90412;27843;12271;15572;423;0;15149;LE PEN;Marine;5564;36.73;MACRON;9585
60;087;60087;Commune_60087;59873;14838;45035;1664;0;43371;LE PEN;Marine;20646;47.61;MACRON;22725
28;423;28423;Commune_28423;25105;9463;15642;233;0;15409;LE PEN;Marine;6621;42.97;MACRON;8788
58;452;58452;Commune_58452;69695;16003;53692;1180;0;52512;LE PEN;Marine;21441;40.83;MACRON;31071
48;233;48233;Commune_48233;41624;17604;24020;949;0;23071;LE PEN;Marine;10060;43.61;MACRON;13011
86;555;86555;Commune_86555;47510;17313;30197;1111;0;29086;LE PEN;Marine;11098;38.16;MACRON;17988
24;384;24384;Commune_24384;47478;10358;37120;924;0;36196;LE PEN;Marine;20848;57.6;MACRON;15348
2B;117;2B117;Commune_2B117;46833;15425;31408;520;0;30888;LE PEN;Marine;13703;44.37;MACRON;17185
89;007;89007;Commune_89007;34936;11545;23391;394;0;22997;LE PEN;Marine;8198;35.65;MACRON;14799
17;405;17405;Commune_17405;35351;9193;26158;1022;0;25136;LE PEN;Marine;10654;42.39;MACRON;14482
16;126;16126;Commune_16126;55443;13271;42172;530;0;41642;LE PEN;Marine;15633;37.54;MACRON;26009
50;454;50454;Commune_50454;60835;19290;41545;736;0;40809;LE PEN;Marine;15171;37.18;MACRON;25638
05;315;05315;Commune_05315;28748;12834;15914;519;0;15395;LE PEN;Marine;6503;42.24;MACRON;8892
28;280;28280;Commune_28280;15837;6865;8972;226;0;8746;LE PEN;Marine;4251;48.61;MACRON;4495
41;099;41099;Commune_41099;38255;7869;30386;922;0;29464;LE PEN;Marine;9472;32.15;MACRON;19992
95;427;95427;Commune_95427;20871;6709;14162;524;0;13638;LE PEN;Marine;5994;43.95;MACRON;7644
2B;058;2B058;Commune_2B058;25319;11051;14268;415;0;13853;LE PEN;Marine;5043;36.41;MACRON;8810
15;251;15251;Commune_15251;53811;14745;39066;566;0;38500;LE PEN;Marine;14419;37.45;MACRON;24081
84;501;84501;Commune_84501;61882;13811;48071;945;0;47126;LE PEN;Marine;21021;44.61;MACRON;26105
09;552;09552;Commune_09552;34060;14619;19441;461;0;18980;LE PEN;Marine;7868;41.46;MACRON;11112
70;593;70593;Commune_70593;18363;8080;10283;343;0;9940;LE PEN;Marine;3691;37.14;MACRON;6249
80;574;80574;Commune_80574;31287;13975;17312;593;0;16719;LE PEN;Marine;5217;31.21;MACRON;11502
84;334;84334;Commune_84334;71278;14591;56687;618;0;56069;LE PEN;Marine;18681;33.32;MACRON;37388
21;121;21121;Commune_21121;35311;7071;28240;957;0;27283;LE PEN;Marine;9353;34.28;MACRON;17930
85;503;85503;Commune_85503;62122;20107;42015;1535;0;40480;LE PEN;Marine;13045;32.23;MACRON;27435
11;481;11481;Commune_11481;62733;23644;39089;653;0;38436;LE PEN;Marine;14148;36.81;MACRON;24288
49;594;49594;Commune_49594;61015;19639;41376;876;0;40500;LE PEN;Marine;17299;42.71;MACRON;23201
44;390;44390;Commune_44390;53947;21877;32070;1133;0;30937;LE PEN;Marine;10917;35.29;MACRON;20020
30;085;30085;Commune_30085;36415;9969;26446;527;0;25919;LE PEN;Marine;10335;39.88;MACRON;15584
03;302;03302;Commune_03302;63369;26487;36882;493;0;36389;LE PEN;Marine;14160;38.91;MACRON;22229
72;269;72269;Commune_72269;30448;8941;21507;285;0;21222;LE PEN;Marine;7126;33.58;MACRON;14096
32;505;32505;Commune_32505;27182;10336;16846;181;0;16665;LE PEN;Marine;6762;40.58;MACRON;9903
62;236;62236;Commune_62236;77413;18283;59130;1243;0;57887;LE PEN;Marine;25852;44.66;MACRON;32035
39;197;39197;Commune_39197;16378;6885;9493;283;0;9210;LE PEN;Marine;3386;36.77;MACRON;5824
35;048;35048;Commune_35048;37292;13437;23855;827;0;23028;LE PEN;Marine;9703;42.14;MACRON;13325
09;453;09453;Commune_09453;37776;8690;29086;834;0;28252;LE PEN;Marine;9942;35.19;MACRON;18310
69;025;69025;Commune_69025;55990;14288;41702;1288;0;40414;LE PEN;Marine;15092;37.34;MACRON;25322
70;260;70260;Commune_70260;28585;7942;20643;617;0;20026;LE PEN;Marine;7070;35.31;MACRON;12956
36;288;36288;Commune_36288;45068;20206;24862;769;0;24093;LE PEN;Marine;10247;42.53;MACRON;13846
25;282;25282;Commune_25282;58210;18310;39900;532;0;39368;LE PEN;Marine;13848;35.18;MACRON;25520
01;551;01551;Commune_01551;32040;14234;17806;186;0;17620;LE PEN;Marine;9243;52.46;MACRON;8377
89;091;89091;Commune_89091;18147;8076;10071;140;0;9931;LE PEN;Marine;3194;32.17;MACRON;6737
90;184;90184;Commune_90184;25282;7843;17439;383;0;17056;LE PEN;Marine;4563;26.76;MACRON;12493
23;109;23109;Commune_23109;24116;5977;18139;261;0;17878;LE PEN;Marine;7622;42.63;MACRON;10256
03;147;03147;Commune_03147;78748;27232;51516;1181;0;50335;LE PEN;Marine;25042;49.75;MACRON;25293
12;544;12544;Commune_12544;75361;24576;50785;1528;0;49257;LE PEN;Marine;19143;38.86;MACRON;30114
07;564;07564;Commune_07564;38537;11168;27369;566;0;26803;LE PEN;Marine;10701;39.93;MACRON;16102
79;027;79027;Commune_79027;54704;20658;34046;1193;0;32853;LE PEN;Marine;10469;31.87;MACRON;22384
84;379;84379;Commune_84379;60827;12708;48119;906;0;47213;LE PEN;Marine;15782;33.43;MACRON;31431
15;140;15140;Commune_15140;60147;14835;45312;1120;0;44192;LE PEN;Marine;16076;36.38;MACRON;28116
70;116;70116;Commune_70116;66004;28254;37750;1267;0;36483;LE PEN;Marine;11475;31.45;MACRON;25008
17;175;17175;Commune_17175;17624;7015;10609;305;0;10304;LE PEN;Marine;3895;37.81;MACRON;6409
35;117;35117;Commune_35117;41486;14137;27349;345;0;27004;LE PEN;Marine;11492;42.56;MACRON;15512
56;294;56294;Commune_56294;63518;24698;38820;983;0;37837;LE PEN;Marine;11191;29.58;MACRON;26646
67;597;67597;Commune_67597;78938;22354;56584;761;0;55823;LE PEN;Marine;20052;35.92;MACRON;35771
83;352;83352;Commune_83352;45176;13008;32168;798;0;31370;LE PEN;Marine;11033;35.17;MACRON;20337
05;434;05434;Commune_05434;63061;20049;43012;1662;0;41350;LE PEN;Marine;15762;38.12;MACRON;25588
19;296;19296;Commune_19296;19376;8177;11199;235;0;10964;LE PEN;Marine;3964;36.16;MACRON;7000
27;009;27009;Commune_27009;74208;23807;50401;1895;0;48506;LE PEN;Marine;20773;42.83;MACRON;27733
29;051;29051;Commune_29051;22670;8012;14658;536;0;14122;LE PEN;Marine;6001;42.5;MACRON;8121
2B;094;2B094;Commune_2B094;68076;24199;43877;795;0;43082;LE PEN;Marine;19844;46.06;MACRON;23238
73;146;73146;Commune_73146;23868;8617;15251;437;0;14814;LE PEN;Marine;5124;34.59;MACRON;9690
30;504;30504;Commune_30504;54643;18993;35650;1207;0;34443;LE PEN;Marine;13068;37.94;MACRON;21375
95;506;95506;Commune_95506;70567;26987;43580;1102;0;42478;LE PEN;Marine;19359;45.58;MACRON;23119
47;512;47512;Commune_47512;77030;20713;56317;830;0;55487;LE PEN;Marine;19712;35.53;MACRON;35775
47;382;47382;Commune_47382;59045;17965;41080;595;0;40485;LE PEN;Marine;16850;41.62;MACRON;23635
41;334;41334;Commune_41334;66733;15545;51188;1167;0;50021;LE PEN;Marine;21498;42.98;MACRON;28523
14;389;14389;Commune_14389;53173;21331;31842;1068;0;30774;LE PEN;Marine;11825;38.43;MACRON;18949
88;244;88244;Commune_88244;26480;5722;20758;443;0;20315;LE PEN;Marine;8888;43.75;MACRON;11427
02;402;02402;Commune_02402;44327;18830;25497;755;0;24742;LE PEN;Marine;11551;46.69;MACRON;13191
17;476;17476;Commune_17476;20123;7191;12932;294;0;12638;LE PEN;Marine;4620;36.56;MACRON;8018
22;457;22457;Commune_22457;37755;12596;25159;737;0;24422;LE PEN;Marine;9363;38.34;MACRON;15059
26;368;26368;Commune_26368;36908;11616;25292;377;0;24915;LE PEN;Marine;10266;41.21;MACRON;14649
13;035;13035;Commune_13035;79646;26670;52976;1397;0;51579;LE PEN;Marine;18810;36.47;MACRON;32769
02;435;02435;Commune_02435;46933;19822;27111;395;0;26716;LE PEN;Marine;11845;44.34;MACRON;14871
64;220;64220;Commune_64220;71422;27222;44200;1276;0;42924;LE PEN;Marine;16785;39.1;MACRON;26139
95;446;95446;Commune_95446;49465;17650;31815;528;0;31287;LE PEN;Marine;11913;38.08;MACRON;19374
12;324;12324;Commune_12324;23496;8260;15236;224;0;15012;LE PEN;Marine;5616;37.41;MACRON;9396
28;528;28528;Commune_28528;57665;14290;43375;995;0;42380;LE PEN;Marine;16009;37.78;MACRON;26371
48;203;48203;Commune_48203;57143;22952;34191;1240;0;32951;LE PEN;Marine;10947;33.22;MACRON;22004
88;558;88558;Commune_88558;74479;18324;56155;736;0;55419;LE PEN;Marine;16474;29.73;MACRON;38945
65;506;65506;Commune_65506;54803;15706;39097;972;0;38125;LE PEN;Marine;15471;40.58;MACRON;22654
72;199;72199;Commune_72199;49559;17467;32092;1229;0;30863;LE PEN;Marine;14006;45.38;MACRON;16857
55;290;55290;Commune_55290;76583;15971;60612;2144;0;58468;LE PEN;Marine;27776;47.51;MACRON;30692
39;319;39319;Commune_39319;60553;14879;45674;1451;0;44223;LE PEN;Marine;17364;39.27;MACRON;26859
19;461;19461;Commune_19461;56495;12897;43598;1238;0;42360;LE PEN;Marine;16346;38.59;MACRON;26014
82;413;82413;Commune_82413;56995;24575;32420;890;0;31530;LE PEN;Marine;12448;39.48;MACRON;19082
76;511;76511;Commune_76511;76385;16246;60139;1768;0;58371;LE PEN;Marine;19809;33.94;MACRON;38562
03;222;03222;Commune_03222;21684;6746;14938;238;0;14700;LE PEN;Marine;6303;42.88;MACRON;8397
67;303;67303;Commune_67303;51827;18885;32942;996;0;31946;LE PEN;Marine;13452;42.11;MACRON;18494
08;259;08259;Commune_08259;48524;14504;34020;849;0;33171;LE PEN;Marine;10183;30.7;MACRON;22988
69;545;69545;Commune_69545;51515;16411;35104;837;0;34267;LE PEN;Marine;13247;38.66;MACRON;21020
78;183;78183;Commune_78183;31428;7455;23973;882;0;23091;LE PEN;Marine;10614;45.97;MACRON;12477
13;352;13352;Commune_13352;41733;15445;26288;292;0;25996;LE PEN;Marine;12332;47.44;MACRON;13664
41;072;41072;Commune_41072;64351;14072;50279;1999;0;48280;LE PEN;Marine;25445;52.7;MACRON;22835
12;510;12510;Commune_12510;20730;5776;14954;340;0;14614;LE PEN;Marine;4410;30.18;MACRON;10204
53;231;53231;Commune_53231;23256;9602;13654;545;0;13109;LE PEN;Marine;5922;45.18;MACRON;7187
88;205;88205;Commune_88205;53796;10994;42802;612;0;42190;LE PEN;Marine;14071;33.35;MACRON;28119
08;350;08350;Commune_08350;75659;24742;50917;1877;0;49040;LE PEN;Marine;22985;46.87;MACRON;26055
37;299;37299;Commune_37299;30546;10427;20119;513;0;19606;LE PEN;Marine;7861;40.1;MACRON;11745
95;508;95508;Commune_95508;58885;25930;32955;934;0;32021;LE PEN;Marine;13564;42.36;MACRON;18457
28;319;28319;Commune_28319;20938;9408;11530;170;0;11360;LE PEN;Marine;4349;38.29;MACRON;7011
13;310;13310;Commune_13310;70881;22718;48163;1292;0;46871;LE PEN;Marine;18127;38.68;MACRON;28744
46;063;46063;Commune_46063;47155;20891;26264;848;0;25416;LE PEN;Marine;9150;36.0;MACRON;16266
48;014;48014;Commune_48014;37317;14527;22790;668;0;22122;LE PEN;Marine;9067;40.99;MACRON;13055
62;239;62239;Commune_62239;53575;18339;35236;976;0;34260;LE PEN;Marine;11586;33.82;MACRON;22674
90;550;90550;Commune_90550;51344;14184;37160;1009;0;36151;LE PEN;Marine;16112;44.57;MACRON;20039
49;377;49377;Commune_49377;52003;17733;34270;784;0;33486;LE PEN;Marine;13041;38.95;MACRON;20445
27;378;27378;Commune_27378;51239;16769;34470;812;0;33658;LE PEN;Marine;11920;35.42;MACRON;21738
91;235;91235;Commune_91235;63010;25041;37969;1205;0;36764;LE PEN;Marine;12683;34.5;MACRON;24081
88;107;88107;Commune_88107;43536;18145;25391;946;0;24445;LE PEN;Marine;9612;39.32;MACRON;14833
47;006;47006;Commune_47006;34236;14988;19248;573;0;18675;LE PEN;Marine;6625;35.48;MACRON;12050
03;203;03203;Commune_03203;55615;20001;35614;1349;0;34265;LE PEN;Marine;7547;22.03;MACRON;26718
56;190;56190;Commune_56190;18938;4518;14420;389;0;14031;LE PEN;Marine;5491;39.14;MACRON;8540
52;115;52115;Commune_52115;75844;16702;59142;1744;0;57398;LE PEN;Marine;21754;37.9;MACRON;35644
14;156;14156;Commune_14156;16806;6891;9915;368;0;9547;LE PEN;Marine;3633;38.06;MACRON;5914
59;015;59015;Commune_59015;71883;20459;51424;982;0;50442;LE PEN;Marine;20190;40.03;MACRON;30252
80;365;80365;Commune_80365;63644;17711;45933;1711;0;44222;LE PEN;Marine;18945;42.84;MACRON;25277
10;556;10556;Commune_10556;79857;35825;44032;1169;0;42863;LE PEN;Marine;19807;46.21;MACRON;23056
68;414;68414;Commune_68414;52559;23472;29087;956;0;28131;LE PEN;Marine;13372;47.54;MACRON;14759
14;269;14269;Commune_14269;61314;17606;43708;797;0;42911;LE PEN;Marine;19749;46.03;MACRON;23162
70;252;70252;Commune_70252;35023;14615;20408;708;0;19700;LE PEN;Marine;7051;35.79;MACRON;12649
39;185;39185;Commune_39185;59781;13956;45825;1125;0;44700;LE PEN;Marine;21408;47.89;MACRON;23292
01;086;01086;Commune_01086;76709;26809;49900;1015;0;48885;LE PEN;Marine;20320;41.57;MACRON;28565
91;359;91359;Commune_91359;47983;11122;36861;705;0;36156;LE PEN;Marine;14016;38.77;MACRON;22140
16;340;16340;Commune_16340;22008;8254;13754;408;0;13346;LE PEN;Marine;5174;38.77;MACRON;8172
56;005;56005;Commune_56005;41185;10150;31035;463;0;30572;LE PEN;Marine;12432;40.67;MACRON;18140
17;249;17249;Commune_17249;58600;24845;33755;499;0;33256;LE PEN;Marine;11359;34.16;MACRON;21897
88;167;88167;Commune_88167;31558;10992;20566;684;0;19882;LE PEN;Marine;7960;40.04;MACRON;11922
69;102;69102;Commune_69102;55205;24107;31098;894;0;30204;LE PEN;Marine;11795;39.05;MACRON;18409
76;422;76422;Commune_76422;50205;12611;37594;819;0;36775;LE PEN;Marine;12771;34.73;MACRON;24004
41;315;41315;Commune_41315;15087;3908;11179;119;0;11060;LE PEN;Marine;3732;33.74;MACRON;7328
44;380;44380;Commune_44380;30925;7611;23314;795;0;22519;LE PEN;Marine;7132;31.68;MACRON;15387
59;428;59428;Commune_59428;56583;24197;32386;428;0;31958;LE PEN;Marine;12696;39.73;MACRON;19262
73;589;73589;Commune_73589;72719;16858;55861;1355;0;54506;LE PEN;Marine;22516;41.31;MACRON;31990
80;481;80481;Commune_80481;33922;10404;23518;276;0;23242;LE PEN;Marine;9108;39.19;MACRON;14134
02;372;02372;Commune_02372;40502;11708;28794;1104;0;27690;LE PEN;Marine;13003;46.96;MACRON;14687
62;527;62527;Commune_62527;60764;20288;40476;1571;0;38905;LE PEN;Marine;15506;39.86;MACRON;23399
11;287;11287;Commune_11287;58921;16373;42548;498;0;42050;LE PEN;Marine;19457;46.27;MACRON;22593
27;590;27590;Commune_27590;75815;32986;42829;823;0;42006;LE PEN;Marine;16545;39.39;MACRON;25461
79;457;79457;Commune_79457;58553;17337;41216;678;0;40538;LE PEN;Marine;14858;36.65;MACRON;25680
24;390;24390;Commune_24390;73072;21594;51478;956;0;50522;LE PEN;Marine;21256;42.07;MACRON;29266
76;542;76542;Commune_76542;17482;5538;11944;213;0;11731;LE PEN;Marine;3248;27.69;MACRON;8483
44;309;44309;Commune_44309;53365;12065;41300;520;0;40780;LE PEN;Marine;18804;46.11;MACRON;21976
22;432;22432;Commune_22432;59617;15109;44508;653;0;43855;LE PEN;Marine;15786;36.0;MACRON;28069
32;171;32171;Commune_32171;74634;26918;47716;772;0;46944;LE PEN;Marine;24702;52.62;MACRON;22242
50;577;50577;Commune_50577;36411;15701;20710;684;0;20026;LE PEN;Marine;8277;41.33;MACRON;11749
72;374;72374;Commune_72374;39938;8020;31918;1214;0;30704;LE PEN;Marine;13928;45.36;MACRON;16776
57;469;57469;Commune_57469;66585;22729;43856;614;0;43242;LE PEN;Marine;16842;38.95;MACRON;26400
88;276;88276;Commune_88276;48201;15286;32915;1178;0;31737;LE PEN;Marine;13769;43.39;MACRON;17968
82;520;82520;Commune_82520;15695;6012;9683;154;0;9529;LE PEN;Marine;3615;37.95;MACRON;5914
71;045;71045;Commune_71045;29599;6708;22891;539;0;22352;LE PEN;Marine;10087;45.13;MACRON;12265
57;069;57069;Commune_57069;43531;11724;31807;759;0;31048;LE PEN;Marine;14445;46.53;MACRON;16603
27;304;27304;Commune_27304;50762;17248;33514;1107;0;32407;LE PEN;Marine;11351;35.03;MACRON;21056
39;439;39439;Commune_39439;39242;10258;28984;665;0;28319;LE PEN;Marine;13050;46.08;MACRON;15269
12;485;12485;Commune_12485;18629;7736;10893;109;0;10784;LE PEN;Marine;3753;34.81;MACRON;7031
35;264;35264;Commune_35264;32395;13661;18734;279;0;18455;LE PEN;Marine;8811;47.75;MACRON;9644
88;390;88390;Commune_88390;49986;12273;37713;1210;0;36503;LE PEN;Marine;13224;36.23;MACRON;23279
40;332;40332;Commune_40332;59845;16110;43735;1741;0;41994;LE PEN;Marine;18611;44.32;MACRON;23383
