Code du département;Code de la commune;Code INSEE;Libellé de la commune;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Nom_candidat_RN;Prénom_candidat_RN;Voix_RN;Pct_RN_exp;Nom_candidat_2;Voix_candidat_2
42;564;42564;Commune_42564;72440;23988;48452;1113;0;47339;RASSEMBLEMENT NATIONAL;;21959;46.39;MACRON;25380
69;095;69095;Commune_69095;30353;9525;20828;578;0;20250;RASSEMBLEMENT NATIONAL;;10862;53.64;MACRON;9388
26;089;26089;Commune_26089;30414;10494;19920;286;0;19634;RASSEMBLEMENT NATIONAL;;7355;37.46;MACRON;12279
08;277;08277;Commune_08277;76833;34302;42531;832;0;41699;RASSEMBLEMENT NATIONAL;;17266;41.41;MACRON;24433
09;305;09305;Commune_09305;32751;9983;22768;880;0;21888;RASSEMBLEMENT NATIONAL;;9104;41.6;MACRON;12784
42;414;42414;Commune_42414;51124;22297;28827;544;0;28283;RASSEMBLEMENT NATIONAL;;13762;48.66;MACRON;14521
85;243;85243;Commune_85243;26563;10913;15650;483;0;15167;RASSEMBLEMENT NATIONAL;;7517;49.56;MACRON;7650
12;548;12548;Commune_12548;55387;11343;44044;1571;0;42473;RASSEMBLEMENT NATIONAL;;18834;44.34;MACRON;23639
43;285;43285;Commune_43285;15373;5033;10340;389;0;9951;RASSEMBLEMENT NATIONAL;;4056;40.77;MACRON;5895
66;078;66078;Commune_66078;61188;12333;48855;896;0;47959;RASSEMBLEMENT NATIONAL;;20790;43.35;MACRON;27169
19;072;19072;Commune_19072;55823;11208;44615;687;0;43928;RASSEMBLEMENT NATIONAL;;15720;35.79;MACRON;28208
68;584;68584;Commune_68584;67999;14700;53299;1125;0;52174;RASSEMBLEMENT NATIONAL;;18591;35.63;MACRON;33583
29;081;29081;Commune_29081;37972;15096;22876;269;0;22607;RASSEMBLEMENT NATIONAL;;8609;38.08;MACRON;13998
77;568;77568;Commune_77568;29765;10751;19014;430;0;18584;RASSEMBLEMENT NATIONAL;;8667;46.64;MACRON;9917
54;167;54167;Commune_54167;24682;7760;16922;582;0;16340;RASSEMBLEMENT NATIONAL;;8122;49.71;MACRON;8218
51;056;51056;Commune_51056;31296;7503;23793;649;0;23144;RASSEMBLEMENT NATIONAL;;9504;41.07;MACRON;13640
17;183;17183;Commune_17183;15871;4141;11730;383;0;11347;RASSEMBLEMENT NATIONAL;;4372;38.53;MACRON;6975
44;369;44369;Commune_44369;33483;14286;19197;521;0;18676;RASSEMBLEMENT NATIONAL;;8296;44.42;MACRON;10380
81;257;81257;Commune_81257;73708;16418;57290;1808;0;55482;RASSEMBLEMENT NATIONAL;;23788;42.88;MACRON;31694
02;471;02471;Commune_02471;25704;7622;18082;614;0;17468;RASSEMBLEMENT NATIONAL;;7074;40.5;MACRON;10394
71;366;71366;Commune_71366;21278;8113;13165;381;0;12784;RASSEMBLEMENT NATIONAL;;3935;30.78;MACRON;8849
46;241;46241;Commune_46241;18026;5751;12275;194;0;12081;RASSEMBLEMENT NATIONAL;;6589;54.54;MACRON;5492
67;381;67381;Commune_67381;69626;21764;47862;1322;0;46540;RASSEMBLEMENT NATIONAL;;18359;39.45;MACRON;28181
62;582;62582;Commune_62582;70134;19645;50489;1161;0;49328;RASSEMBLEMENT NATIONAL;;20635;41.83;MACRON;28693
41;247;41247;Commune_41247;41185;9500;31685;1069;0;30616;RASSEMBLEMENT NATIONAL;;12276;40.1;MACRON;18340
29;092;29092;Commune_29092;51594;16432;35162;558;0;34604;RASSEMBLEMENT NATIONAL;;13321;38.5;MACRON;21283
59;245;59245;Commune_59245;67310;18100;49210;593;0;48617;RASSEMBLEMENT NATIONAL;;20520;42.21;MACRON;28097
14;504;14504;Commune_14504;15413;6732;8681;224;0;8457;RASSEMBLEMENT NATIONAL;;3361;39.74;MACRON;5096
55;131;55131;Commune_55131;48642;13548;35094;792;0;34302;RASSEMBLEMENT NATIONAL;;14772;43.07;MACRON;19530
09;569;09569;Commune_09569;76727;32172;44555;849;0;43706;RASSEMBLEMENT NATIONAL;;19184;43.9;MACRON;24522
61;353;61353;Commune_61353;42098;14269;27829;999;0;26830;RASSEMBLEMENT NATIONAL;;11354;42.32;MACRON;15476
59;361;59361;Commune_59361;15754;3334;12420;161;0;12259;RASSEMBLEMENT NATIONAL;;5965;48.67;MACRON;6294
08;190;08190;Commune_08190;73368;27583;45785;1093;0;44692;RASSEMBLEMENT NATIONAL;;17707;39.62;MACRON;26985
71;552;71552;Commune_71552;25740;7061;18679;627;0;18052;RASSEMBLEMENT NATIONAL;;6401;35.46;MACRON;11651
39;022;39022;Commune_39022;56713;18491;38222;1020;0;37202;RASSEMBLEMENT NATIONAL;;15118;40.64;MACRON;22084
74;179;74179;Commune_74179;78217;30505;47712;1627;0;46085;RASSEMBLEMENT NATIONAL;;20270;43.99;MACRON;25815
04;251;04251;Commune_04251;77437;21067;56370;800;0;55570;RASSEMBLEMENT NATIONAL;;20221;36.39;MACRON;35349
17;286;17286;Commune_17286;30596;7226;23370;780;0;22590;RASSEMBLEMENT NATIONAL;;8073;35.74;MACRON;14517
46;285;46285;Commune_46285;75221;31466;43755;620;0;43135;RASSEMBLEMENT NATIONAL;;15840;36.72;MACRON;27295
18;089;18089;Commune_18089;56632;23966;32666;437;0;32229;RASSEMBLEMENT NATIONAL;;12505;38.8;MACRON;19724
31;136;31136;Commune_31136;59407;20789;38618;392;0;38226;RASSEMBLEMENT NATIONAL;;17201;45.0;MACRON;21025
62;058;62058;Commune_62058;60596;19085;41511;512;0;40999;RASSEMBLEMENT NATIONAL;;17975;43.84;MACRON;23024
14;343;14343;Commune_14343;61896;19442;42454;493;0;41961;RASSEMBLEMENT NATIONAL;;19406;46.25;MACRON;22555
64;211;64211;Commune_64211;29102;9564;19538;488;0;19050;RASSEMBLEMENT NATIONAL;;7141;37.49;MACRON;11909
10;339;10339;Commune_10339;19595;7158;12437;356;0;12081;RASSEMBLEMENT NATIONAL;;5277;43.69;MACRON;6804
17;354;17354;Commune_17354;30153;9145;21008;430;0;20578;RASSEMBLEMENT NATIONAL;;8397;40.81;MACRON;12181
55;421;55421;Commune_55421;40178;10899;29279;801;0;28478;RASSEMBLEMENT NATIONAL;;11236;39.46;MACRON;17242
74;328;74328;Commune_74328;55508;15456;40052;1342;0;38710;RASSEMBLEMENT NATIONAL;;16908;43.68;MACRON;21802
16;389;16389;Commune_16389;25402;11013;14389;407;0;13982;RASSEMBLEMENT NATIONAL;;6895;49.31;MACRON;7087
28;352;28352;Commune_28352;38703;16307;22396;829;0;21567;RASSEMBLEMENT NATIONAL;;9724;45.09;MACRON;11843
88;391;88391;Commune_88391;66377;22987;43390;1394;0;41996;RASSEMBLEMENT NATIONAL;;18259;43.48;MACRON;23737
2B;216;2B216;Commune_2B216;54358;11013;43345;1192;0;42153;RASSEMBLEMENT NATIONAL;;16868;40.02;MACRON;25285
55;190;55190;Commune_55190;73438;20117;53321;935;0;52386;RASSEMBLEMENT NATIONAL;;22806;43.54;MACRON;29580
42;148;42148;Commune_42148;70879;16821;54058;1186;0;52872;RASSEMBLEMENT NATIONAL;;25125;47.52;MACRON;27747
33;472;33472;Commune_33472;33853;8274;25579;294;0;25285;RASSEMBLEMENT NATIONAL;;10293;40.71;MACRON;14992
57;206;57206;Commune_57206;69642;28378;41264;1065;0;40199;RASSEMBLEMENT NATIONAL;;15699;39.05;MACRON;24500
55;329;55329;Commune_55329;29186;12547;16639;338;0;16301;RASSEMBLEMENT NATIONAL;;6141;37.68;MACRON;10160
28;118;28118;Commune_28118;57135;14367;42768;1403;0;41365;RASSEMBLEMENT NATIONAL;;17777;42.98;MACRON;23588
03;259;03259;Commune_03259;79105;32926;46179;966;0;45213;RASSEMBLEMENT NATIONAL;;19104;42.25;MACRON;26109
15;318;15318;Commune_15318;62433;27758;34675;798;0;33877;RASSEMBLEMENT NATIONAL;;14061;41.51;MACRON;19816
91;375;91375;Commune_91375;59238;12906;46332;577;0;45755;RASSEMBLEMENT NATIONAL;;17604;38.48;MACRON;28151
39;316;39316;Commune_39316;43395;17418;25977;407;0;25570;RASSEMBLEMENT NATIONAL;;11126;43.51;MACRON;14444
45;217;45217;Commune_45217;73906;29647;44259;1679;0;42580;RASSEMBLEMENT NATIONAL;;17504;41.11;MACRON;25076
44;577;44577;Commune_44577;17891;4693;13198;277;0;12921;RASSEMBLEMENT NATIONAL;;5567;43.09;MACRON;7354
73;308;73308;Commune_73308;54243;12568;41675;1144;0;40531;RASSEMBLEMENT NATIONAL;;15828;39.05;MACRON;24703
07;485;07485;Commune_07485;22828;5980;16848;559;0;16289;RASSEMBLEMENT NATIONAL;;6409;39.35;MACRON;9880
08;442;08442;Commune_08442;53989;15092;38897;527;0;38370;RASSEMBLEMENT NATIONAL;;17118;44.61;MACRON;21252
26;335;26335;Commune_26335;38576;14844;23732;946;0;22786;RASSEMBLEMENT NATIONAL;;8595;37.72;MACRON;14191
46;531;46531;Commune_46531;71337;25227;46110;627;0;45483;RASSEMBLEMENT NATIONAL;;15708;34.54;MACRON;29775
63;077;63077;Commune_63077;36295;11129;25166;547;0;24619;RASSEMBLEMENT NATIONAL;;10784;43.8;MACRON;13835
46;552;46552;Commune_46552;35545;8632;26913;819;0;26094;RASSEMBLEMENT NATIONAL;;12406;47.55;MACRON;13688
42;510;42510;Commune_42510;52845;16662;36183;1216;0;34967;RASSEMBLEMENT NATIONAL;;14959;42.78;MACRON;20008
89;302;89302;Commune_89302;28874;6560;22314;487;0;21827;RASSEMBLEMENT NATIONAL;;8843;40.52;MACRON;12984
15;440;15440;Commune_15440;38154;16827;21327;646;0;20681;RASSEMBLEMENT NATIONAL;;9801;47.39;MACRON;10880
54;312;54312;Commune_54312;75090;19111;55979;1273;0;54706;RASSEMBLEMENT NATIONAL;;27776;50.77;MACRON;26930
51;161;51161;Commune_51161;25536;7106;18430;373;0;18057;RASSEMBLEMENT NATIONAL;;7225;40.01;MACRON;10832
45;480;45480;Commune_45480;15713;6475;9238;135;0;9103;RASSEMBLEMENT NATIONAL;;4354;47.83;MACRON;4749
77;148;77148;Commune_77148;18525;7469;11056;271;0;10785;RASSEMBLEMENT NATIONAL;;4602;42.68;MACRON;6183
25;189;25189;Commune_25189;64995;13481;51514;1687;0;49827;RASSEMBLEMENT NATIONAL;;20443;41.03;MACRON;29384
90;312;90312;Commune_90312;67565;21482;46083;692;0;45391;RASSEMBLEMENT NATIONAL;;20675;45.55;MACRON;24716
31;502;31502;Commune_31502;50567;17112;33455;479;0;32976;RASSEMBLEMENT NATIONAL;;12766;38.71;MACRON;20210
51;230;51230;Commune_51230;44109;18646;25463;718;0;24745;RASSEMBLEMENT NATIONAL;;11752;47.49;MACRON;12993
49;296;49296;Commune_49296;20432;8206;12226;177;0;12049;RASSEMBLEMENT NATIONAL;;5001;41.51;MACRON;7048
81;025;81025;Commune_81025;51112;21442;29670;924;0;28746;RASSEMBLEMENT NATIONAL;;12633;43.95;MACRON;16113
41;070;41070;Commune_41070;71363;24674;46689;1277;0;45412;RASSEMBLEMENT NATIONAL;;20280;44.66;MACRON;25132
27;034;27034;Commune_27034;44196;19888;24308;839;0;23469;RASSEMBLEMENT NATIONAL;;11015;46.94;MACRON;12454
03;044;03044;Commune_03044;16518;5470;11048;134;0;10914;RASSEMBLEMENT NATIONAL;;5244;48.05;MACRON;5670
34;521;34521;Commune_34521;67975;21984;45991;646;0;45345;RASSEMBLEMENT NATIONAL;;15654;34.52;MACRON;29691
78;505;78505;Commune_78505;37324;11698;25626;662;0;24964;RASSEMBLEMENT NATIONAL;;10229;40.98;MACRON;14735
01;493;01493;Commune_01493;36266;8974;27292;610;0;26682;RASSEMBLEMENT NATIONAL;;12470;46.74;MACRON;14212
85;034;85034;Commune_85034;54184;12347;41837;1014;0;40823;RASSEMBLEMENT NATIONAL;;16223;39.74;MACRON;24600
51;047;51047;Commune_51047;60548;17322;43226;1233;0;41993;RASSEMBLEMENT NATIONAL;;15844;37.73;MACRON;26149
14;169;14169;Commune_14169;44714;19994;24720;975;0;23745;RASSEMBLEMENT NATIONAL;;9480;39.93;MACRON;14265
29;339;29339;Commune_29339;56564;21477;35087;938;0;34149;RASSEMBLEMENT NATIONAL;;16222;47.5;MACRON;17927
52;201;52201;Commune_52201;76275;19632;56643;2130;0;54513;RASSEMBLEMENT NATIONAL;;26194;48.05;MACRON;28319
30;293;30293;Commune_30293;69857;31105;38752;1178;0;37574;RASSEMBLEMENT NATIONAL;;16228;43.19;MACRON;21346
11;104;11104;Commune_11104;53083;22653;30430;917;0;29513;RASSEMBLEMENT NATIONAL;;11100;37.61;MACRON;18413
62;438;62438;Commune_62438;46802;13565;33237;521;0;32716;RASSEMBLEMENT NATIONAL;;16264;49.71;MACRON;16452
63;189;63189;Commune_63189;53182;17370;35812;1022;0;34790;RASSEMBLEMENT NATIONAL;;17662;50.77;MACRON;17128
12;040;12040;Commune_12040;63389;25647;37742;629;0;37113;RASSEMBLEMENT NATIONAL;;19104;51.48;MACRON;18009
27;445;27445;Commune_27445;34519;8130;26389;631;0;25758;RASSEMBLEMENT NATIONAL;;10934;42.45;MACRON;14824
23;541;23541;Commune_23541;39087;12558;26529;929;0;25600;RASSEMBLEMENT NATIONAL;;9361;36.57;MACRON;16239
62;009;62009;Commune_62009;57969;18717;39252;502;0;38750;RASSEMBLEMENT NATIONAL;;15354;39.62;MACRON;23396
68;262;68262;Commune_68262;69175;30900;38275;1337;0;36938;RASSEMBLEMENT NATIONAL;;18351;49.68;MACRON;18587
68;496;68496;Commune_68496;27869;7920;19949;653;0;19296;RASSEMBLEMENT NATIONAL;;8649;44.82;MACRON;10647
89;423;89423;Commune_89423;79911;19489;60422;2393;0;58029;RASSEMBLEMENT NATIONAL;;27206;46.88;MACRON;30823
72;514;72514;Commune_72514;61476;17621;43855;770;0;43085;RASSEMBLEMENT NATIONAL;;16155;37.5;MACRON;26930
30;249;30249;Commune_30249;43037;13022;30015;994;0;29021;RASSEMBLEMENT NATIONAL;;11909;41.04;MACRON;17112
11;223;11223;Commune_11223;21590;6685;14905;284;0;14621;RASSEMBLEMENT NATIONAL;;5529;37.82;MACRON;9092
58;425;58425;Commune_58425;50533;17081;33452;622;0;32830;RASSEMBLEMENT NATIONAL;;13416;40.87;MACRON;19414
87;093;87093;Commune_87093;61782;14811;46971;1282;0;45689;RASSEMBLEMENT NATIONAL;;15958;34.93;MACRON;29731
95;144;95144;Commune_95144;17489;6434;11055;300;0;10755;RASSEMBLEMENT NATIONAL;;4584;42.63;MACRON;6171
22;360;22360;Commune_22360;33424;11507;21917;324;0;21593;RASSEMBLEMENT NATIONAL;;6659;30.84;MACRON;14934
22;401;22401;Commune_22401;67995;18884;49111;491;0;48620;RASSEMBLEMENT NATIONAL;;18366;37.78;MACRON;30254
04;072;04072;Commune_04072;54680;17267;37413;1021;0;36392;RASSEMBLEMENT NATIONAL;;15836;43.52;MACRON;20556
14;305;14305;Commune_14305;20888;7631;13257;258;0;12999;RASSEMBLEMENT NATIONAL;;4682;36.02;MACRON;8317
52;219;52219;Commune_52219;36584;12390;24194;831;0;23363;RASSEMBLEMENT NATIONAL;;9903;42.39;MACRON;13460
51;301;51301;Commune_51301;23816;4802;19014;404;0;18610;RASSEMBLEMENT NATIONAL;;8819;47.39;MACRON;9791
35;575;35575;Commune_35575;45486;12518;32968;872;0;32096;RASSEMBLEMENT NATIONAL;;11978;37.32;MACRON;20118
29;046;29046;Commune_29046;69229;15778;53451;1355;0;52096;RASSEMBLEMENT NATIONAL;;22336;42.88;MACRON;29760
79;597;79597;Commune_79597;64548;21068;43480;1664;0;41816;RASSEMBLEMENT NATIONAL;;17630;42.16;MACRON;24186
43;270;43270;Commune_43270;17811;3576;14235;209;0;14026;RASSEMBLEMENT NATIONAL;;6580;46.91;MACRON;7446
77;463;77463;Commune_77463;75687;33992;41695;963;0;40732;RASSEMBLEMENT NATIONAL;;20529;50.4;MACRON;20203
91;255;91255;Commune_91255;45855;19800;26055;552;0;25503;RASSEMBLEMENT NATIONAL;;9712;38.09;MACRON;15791
30;187;30187;Commune_30187;62667;19091;43576;713;0;42863;RASSEMBLEMENT NATIONAL;;16347;38.14;MACRON;26516
19;462;19462;Commune_19462;27325;10729;16596;584;0;16012;RASSEMBLEMENT NATIONAL;;6675;41.69;MACRON;9337
90;412;90412;Commune_90412;62524;22692;39832;1113;0;38719;RASSEMBLEMENT NATIONAL;;17216;44.47;MACRON;21503
60;087;60087;Commune_60087;46322;17412;28910;669;0;28241;RASSEMBLEMENT NATIONAL;;13811;48.91;MACRON;14430
28;423;28423;Commune_28423;50370;12014;38356;1014;0;37342;RASSEMBLEMENT NATIONAL;;13386;35.85;MACRON;23956
58;452;58452;Commune_58452;69434;18869;50565;782;0;49783;RASSEMBLEMENT NATIONAL;;22328;44.85;MACRON;27455
48;233;48233;Commune_48233;18613;6115;12498;300;0;12198;RASSEMBLEMENT NATIONAL;;4658;38.19;MACRON;7540
86;555;86555;Commune_86555;18570;8213;10357;188;0;10169;RASSEMBLEMENT NATIONAL;;3667;36.07;MACRON;6502
24;384;24384;Commune_24384;46621;20389;26232;588;0;25644;RASSEMBLEMENT NATIONAL;;14897;58.09;MACRON;10747
2B;117;2B117;Commune_2B117;47367;13570;33797;403;0;33394;RASSEMBLEMENT NATIONAL;;12503;37.44;MACRON;20891
89;007;89007;Commune_89007;55386;23278;32108;958;0;31150;RASSEMBLEMENT NATIONAL;;11855;38.06;MACRON;19295
17;405;17405;Commune_17405;71611;17305;54306;877;0;53429;RASSEMBLEMENT NATIONAL;;24574;45.99;MACRON;28855
16;126;16126;Commune_16126;49527;20798;28729;599;0;28130;RASSEMBLEMENT NATIONAL;;11871;42.2;MACRON;16259
50;454;50454;Commune_50454;24913;8185;16728;216;0;16512;RASSEMBLEMENT NATIONAL;;6874;41.64;MACRON;9638
05;315;05315;Commune_05315;56409;24379;32030;971;0;31059;RASSEMBLEMENT NATIONAL;;10305;33.18;MACRON;20754
28;280;28280;Commune_28280;79118;22362;56756;1069;0;55687;RASSEMBLEMENT NATIONAL;;22651;40.68;MACRON;33036
41;099;41099;Commune_41099;34302;12737;21565;351;0;21214;RASSEMBLEMENT NATIONAL;;7826;36.89;MACRON;13388
95;427;95427;Commune_95427;32033;14287;17746;245;0;17501;RASSEMBLEMENT NATIONAL;;7508;42.9;MACRON;9993
2B;058;2B058;Commune_2B058;78941;19020;59921;847;0;59074;RASSEMBLEMENT NATIONAL;;24259;41.07;MACRON;34815
15;251;15251;Commune_15251;78424;30139;48285;1492;0;46793;RASSEMBLEMENT NATIONAL;;19010;40.63;MACRON;27783
84;501;84501;Commune_84501;33245;11543;21702;764;0;20938;RASSEMBLEMENT NATIONAL;;9592;45.81;MACRON;11346
09;552;09552;Commune_09552;69620;22086;47534;830;0;46704;RASSEMBLEMENT NATIONAL;;21502;46.04;MACRON;25202
70;593;70593;Commune_70593;63582;16017;47565;1711;0;45854;RASSEMBLEMENT NATIONAL;;19982;43.58;MACRON;25872
80;574;80574;Commune_80574;42834;18722;24112;745;0;23367;RASSEMBLEMENT NATIONAL;;10442;44.69;MACRON;12925
84;334;84334;Commune_84334;69358;19006;50352;1928;0;48424;RASSEMBLEMENT NATIONAL;;20771;42.89;MACRON;27653
21;121;21121;Commune_21121;34805;8821;25984;797;0;25187;RASSEMBLEMENT NATIONAL;;9802;38.92;MACRON;15385
85;503;85503;Commune_85503;32126;7400;24726;761;0;23965;RASSEMBLEMENT NATIONAL;;8533;35.61;MACRON;15432
11;481;11481;Commune_11481;53803;19375;34428;507;0;33921;RASSEMBLEMENT NATIONAL;;12671;37.36;MACRON;21250
49;594;49594;Commune_49594;70409;25289;45120;1554;0;43566;RASSEMBLEMENT NATIONAL;;21781;50.0;MACRON;21785
44;390;44390;Commune_44390;57172;16610;40562;1607;0;38955;RASSEMBLEMENT NATIONAL;;15181;38.97;MACRON;23774
30;085;30085;Commune_30085;23557;5330;18227;549;0;17678;RASSEMBLEMENT NATIONAL;;8810;49.84;MACRON;8868
03;302;03302;Commune_03302;50408;21216;29192;728;0;28464;RASSEMBLEMENT NATIONAL;;11961;42.02;MACRON;16503
72;269;72269;Commune_72269;66520;21089;45431;1521;0;43910;RASSEMBLEMENT NATIONAL;;16636;37.89;MACRON;27274
32;505;32505;Commune_32505;73395;31074;42321;1309;0;41012;RASSEMBLEMENT NATIONAL;;17915;43.68;MACRON;23097
62;236;62236;Commune_62236;33368;10907;22461;792;0;21669;RASSEMBLEMENT NATIONAL;;9369;43.24;MACRON;12300
39;197;39197;Commune_39197;22131;5277;16854;425;0;16429;RASSEMBLEMENT NATIONAL;;7927;48.25;MACRON;8502
35;048;35048;Commune_35048;46296;11775;34521;1091;0;33430;RASSEMBLEMENT NATIONAL;;14673;43.89;MACRON;18757
09;453;09453;Commune_09453;78001;29068;48933;1809;0;47124;RASSEMBLEMENT NATIONAL;;17866;37.91;MACRON;29258
69;025;69025;Commune_69025;32295;12668;19627;606;0;19021;RASSEMBLEMENT NATIONAL;;6643;34.93;MACRON;12378
70;260;70260;Commune_70260;74775;19533;55242;922;0;54320;RASSEMBLEMENT NATIONAL;;20584;37.89;MACRON;33736
36;288;36288;Commune_36288;24432;7366;17066;459;0;16607;RASSEMBLEMENT NATIONAL;;6821;41.08;MACRON;9786
25;282;25282;Commune_25282;18173;5946;12227;444;0;11783;RASSEMBLEMENT NATIONAL;;4392;37.28;MACRON;7391
01;551;01551;Commune_01551;28228;7901;20327;808;0;19519;RASSEMBLEMENT NATIONAL;;10411;53.34;MACRON;9108
89;091;89091;Commune_89091;74547;21555;52992;1425;0;51567;RASSEMBLEMENT NATIONAL;;19452;37.72;MACRON;32115
90;184;90184;Commune_90184;65996;14232;51764;1336;0;50428;RASSEMBLEMENT NATIONAL;;17909;35.51;MACRON;32519
23;109;23109;Commune_23109;71586;17280;54306;2074;0;52232;RASSEMBLEMENT NATIONAL;;23456;44.91;MACRON;28776
03;147;03147;Commune_03147;41173;13599;27574;389;0;27185;RASSEMBLEMENT NATIONAL;;12703;46.73;MACRON;14482
12;544;12544;Commune_12544;79780;21125;58655;1244;0;57411;RASSEMBLEMENT NATIONAL;;24308;42.34;MACRON;33103
07;564;07564;Commune_07564;54544;14347;40197;1042;0;39155;RASSEMBLEMENT NATIONAL;;15975;40.8;MACRON;23180
79;027;79027;Commune_79027;51347;15026;36321;787;0;35534;RASSEMBLEMENT NATIONAL;;12452;35.04;MACRON;23082
84;379;84379;Commune_84379;34588;8761;25827;260;0;25567;RASSEMBLEMENT NATIONAL;;8983;35.14;MACRON;16584
15;140;15140;Commune_15140;35953;13424;22529;873;0;21656;RASSEMBLEMENT NATIONAL;;8366;38.63;MACRON;13290
70;116;70116;Commune_70116;68181;17742;50439;869;0;49570;RASSEMBLEMENT NATIONAL;;18596;37.52;MACRON;30974
17;175;17175;Commune_17175;21761;7075;14686;377;0;14309;RASSEMBLEMENT NATIONAL;;5688;39.75;MACRON;8621
35;117;35117;Commune_35117;78621;17503;61118;2295;0;58823;RASSEMBLEMENT NATIONAL;;25999;44.2;MACRON;32824
56;294;56294;Commune_56294;64726;13294;51432;1021;0;50411;RASSEMBLEMENT NATIONAL;;17858;35.43;MACRON;32553
67;597;67597;Commune_67597;60297;23632;36665;398;0;36267;RASSEMBLEMENT NATIONAL;;15788;43.53;MACRON;20479
83;352;83352;Commune_83352;73319;21948;51371;984;0;50387;RASSEMBLEMENT NATIONAL;;16567;32.88;MACRON;33820
05;434;05434;Commune_05434;37512;11445;26067;298;0;25769;RASSEMBLEMENT NATIONAL;;11602;45.03;MACRON;14167
19;296;19296;Commune_19296;44990;11833;33157;435;0;32722;RASSEMBLEMENT NATIONAL;;12768;39.02;MACRON;19954
27;009;27009;Commune_27009;38015;10314;27701;911;0;26790;RASSEMBLEMENT NATIONAL;;11828;44.15;MACRON;14962
29;051;29051;Commune_29051;72237;16505;55732;2153;0;53579;RASSEMBLEMENT NATIONAL;;25492;47.58;MACRON;28087
2B;094;2B094;Commune_2B094;51969;22936;29033;881;0;28152;RASSEMBLEMENT NATIONAL;;13290;47.21;MACRON;14862
73;146;73146;Commune_73146;51977;18086;33891;972;0;32919;RASSEMBLEMENT NATIONAL;;14331;43.54;MACRON;18588
30;504;30504;Commune_30504;30416;8272;22144;779;0;21365;RASSEMBLEMENT NATIONAL;;7945;37.19;MACRON;13420
95;506;95506;Commune_95506;18526;4737;13789;385;0;13404;RASSEMBLEMENT NATIONAL;;6931;51.71;MACRON;6473
47;512;47512;Commune_47512;60850;25602;35248;375;0;34873;RASSEMBLEMENT NATIONAL;;13074;37.49;MACRON;21799
47;382;47382;Commune_47382;21053;5708;15345;203;0;15142;RASSEMBLEMENT NATIONAL;;5320;35.14;MACRON;9822
41;334;41334;Commune_41334;49435;16941;32494;574;0;31920;RASSEMBLEMENT NATIONAL;;15284;47.88;MACRON;16636
14;389;14389;Commune_14389;23249;8193;15056;241;0;14815;RASSEMBLEMENT NATIONAL;;6438;43.46;MACRON;8377
88;244;88244;Commune_88244;51861;23281;28580;561;0;28019;RASSEMBLEMENT NATIONAL;;11692;41.73;MACRON;16327
02;402;02402;Commune_02402;44306;9646;34660;583;0;34077;RASSEMBLEMENT NATIONAL;;14443;42.39;MACRON;19634
17;476;17476;Commune_17476;48550;15631;32919;888;0;32031;RASSEMBLEMENT NATIONAL;;10986;34.3;MACRON;21045
22;457;22457;Commune_22457;71423;26274;45149;586;0;44563;RASSEMBLEMENT NATIONAL;;15525;34.84;MACRON;29038
26;368;26368;Commune_26368;57199;12565;44634;1722;0;42912;RASSEMBLEMENT NATIONAL;;19315;45.01;MACRON;23597
13;035;13035;Commune_13035;70859;21602;49257;535;0;48722;RASSEMBLEMENT NATIONAL;;18001;36.95;MACRON;30721
02;435;02435;Commune_02435;43485;19055;24430;300;0;24130;RASSEMBLEMENT NATIONAL;;11449;47.45;MACRON;12681
64;220;64220;Commune_64220;35581;13991;21590;335;0;21255;RASSEMBLEMENT NATIONAL;;7216;33.95;MACRON;14039
95;446;95446;Commune_95446;63018;28227;34791;371;0;34420;RASSEMBLEMENT NATIONAL;;13294;38.62;MACRON;21126
12;324;12324;Commune_12324;54556;17163;37393;1023;0;36370;RASSEMBLEMENT NATIONAL;;14617;40.19;MACRON;21753
28;528;28528;Commune_28528;41349;13874;27475;653;0;26822;RASSEMBLEMENT NATIONAL;;10591;39.49;MACRON;16231
48;203;48203;Commune_48203;77181;29145;48036;822;0;47214;RASSEMBLEMENT NATIONAL;;19115;40.49;MACRON;28099
88;558;88558;Commune_88558;63954;15120;48834;1498;0;47336;RASSEMBLEMENT NATIONAL;;16404;34.66;MACRON;30932
65;506;65506;Commune_65506;39087;14898;24189;341;0;23848;RASSEMBLEMENT NATIONAL;;10473;43.92;MACRON;13375
72;199;72199;Commune_72199;45996;20268;25728;915;0;24813;RASSEMBLEMENT NATIONAL;;10559;42.56;MACRON;14254
55;290;55290;Commune_55290;42397;18593;23804;351;0;23453;RASSEMBLEMENT NATIONAL;;10094;43.04;MACRON;13359
39;319;39319;Commune_39319;53570;20363;33207;594;0;32613;RASSEMBLEMENT NATIONAL;;14097;43.23;MACRON;18516
19;461;19461;Commune_19461;23218;8130;15088;550;0;14538;RASSEMBLEMENT NATIONAL;;6392;43.97;MACRON;8146
82;413;82413;Commune_82413;50645;13682;36963;1379;0;35584;RASSEMBLEMENT NATIONAL;;13211;37.13;MACRON;22373
76;511;76511;Commune_76511;43569;9571;33998;1339;0;32659;RASSEMBLEMENT NATIONAL;;10382;31.79;MACRON;22277
03;222;03222;Commune_03222;71083;26449;44634;727;0;43907;RASSEMBLEMENT NATIONAL;;18709;42.61;MACRON;25198
