Code du département;Code de la commune;Code INSEE;Libellé de la commune;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Nom_candidat_RN;Prénom_candidat_RN;Voix_RN;Pct_RN_exp;Nom_candidat_2;Voix_candidat_2
74;179;74179;Commune_74179;78638;19426;59212;820;0;58392;LE PEN;Marine;21702;37.17;MACRON;36690
04;251;04251;Commune_04251;56956;16857;40099;1331;0;38768;LE PEN;Marine;11017;28.42;MACRON;27751
17;286;17286;Commune_17286;62296;26792;35504;521;0;34983;LE PEN;Marine;9919;28.35;MACRON;25064
46;285;46285;Commune_46285;35306;15080;20226;740;0;19486;LE PEN;Marine;6421;32.95;MACRON;13065
18;089;18089;Commune_18089;77129;24617;52512;1736;0;50776;LE PEN;Marine;15499;30.52;MACRON;35277
31;136;31136;Commune_31136;39485;14102;25383;748;0;24635;LE PEN;Marine;8773;35.61;MACRON;15862
62;058;62058;Commune_62058;69292;22851;46441;598;0;45843;LE PEN;Marine;14171;30.91;MACRON;31672
14;343;14343;Commune_14343;19984;7753;12231;229;0;12002;LE PEN;Marine;4873;40.61;MACRON;7129
64;211;64211;Commune_64211;69191;19476;49715;1611;0;48104;LE PEN;Marine;11818;24.57;MACRON;36286
10;339;10339;Commune_10339;61642;26788;34854;1387;0;33467;LE PEN;Marine;10983;32.82;MACRON;22484
17;354;17354;Commune_17354;51129;12454;38675;1245;0;37430;LE PEN;Marine;13929;37.22;MACRON;23501
55;421;55421;Commune_55421;18537;5600;12937;299;0;12638;LE PEN;Marine;4544;35.96;MACRON;8094
74;328;74328;Commune_74328;17531;4647;12884;181;0;12703;LE PEN;Marine;4440;34.96;MACRON;8263
16;389;16389;Commune_16389;64213;16172;48041;593;0;47448;LE PEN;Marine;18891;39.82;MACRON;28557
28;352;28352;Commune_28352;52766;15236;37530;1300;0;36230;LE PEN;Marine;14493;40.0;MACRON;21737
88;391;88391;Commune_88391;47535;15888;31647;541;0;31106;LE PEN;Marine;11889;38.22;MACRON;19217
2B;216;2B216;Commune_2B216;70513;27321;43192;1117;0;42075;LE PEN;Marine;12284;29.2;MACRON;29791
55;190;55190;Commune_55190;46892;15680;31212;1042;0;30170;LE PEN;Marine;10461;34.67;MACRON;19709
42;148;42148;Commune_42148;36358;14544;21814;528;0;21286;LE PEN;Marine;8887;41.75;MACRON;12399
33;472;33472;Commune_33472;30605;13386;17219;290;0;16929;LE PEN;Marine;4801;28.36;MACRON;12128
57;206;57206;Commune_57206;71590;23489;48101;869;0;47232;LE PEN;Marine;12438;26.33;MACRON;34794
55;329;55329;Commune_55329;37990;11771;26219;953;0;25266;LE PEN;Marine;7799;30.87;MACRON;17467
28;118;28118;Commune_28118;45420;17182;28238;334;0;27904;LE PEN;Marine;8734;31.3;MACRON;19170
03;259;03259;Commune_03259;50342;20934;29408;789;0;28619;LE PEN;Marine;8688;30.36;MACRON;19931
15;318;15318;Commune_15318;56890;24895;31995;498;0;31497;LE PEN;Marine;10520;33.4;MACRON;20977
91;375;91375;Commune_91375;59441;22007;37434;733;0;36701;LE PEN;Marine;11190;30.49;MACRON;25511
39;316;39316;Commune_39316;24837;9912;14925;177;0;14748;LE PEN;Marine;6404;43.43;MACRON;8344
45;217;45217;Commune_45217;77296;27962;49334;692;0;48642;LE PEN;Marine;18998;39.06;MACRON;29644
44;577;44577;Commune_44577;48905;17026;31879;611;0;31268;LE PEN;Marine;11501;36.78;MACRON;19767
73;308;73308;Commune_73308;23227;9920;13307;374;0;12933;LE PEN;Marine;4318;33.39;MACRON;8615
07;485;07485;Commune_07485;45436;19571;25865;928;0;24937;LE PEN;Marine;7346;29.46;MACRON;17591
08;442;08442;Commune_08442;47610;18036;29574;1148;0;28426;LE PEN;Marine;9395;33.05;MACRON;19031
26;335;26335;Commune_26335;66348;22657;43691;736;0;42955;LE PEN;Marine;14183;33.02;MACRON;28772
46;531;46531;Commune_46531;75550;18230;57320;1194;0;56126;LE PEN;Marine;19999;35.63;MACRON;36127
63;077;63077;Commune_63077;70335;21952;48383;1194;0;47189;LE PEN;Marine;15389;32.61;MACRON;31800
46;552;46552;Commune_46552;25630;6088;19542;622;0;18920;LE PEN;Marine;7544;39.88;MACRON;11376
42;510;42510;Commune_42510;60375;16080;44295;1296;0;42999;LE PEN;Marine;13641;31.73;MACRON;29358
89;302;89302;Commune_89302;71949;23381;48568;1924;0;46644;LE PEN;Marine;16025;34.36;MACRON;30619
15;440;15440;Commune_15440;51031;12135;38896;1293;0;37603;LE PEN;Marine;14789;39.33;MACRON;22814
54;312;54312;Commune_54312;77345;23638;53707;955;0;52752;LE PEN;Marine;19216;36.43;MACRON;33536
51;161;51161;Commune_51161;79016;35344;43672;734;0;42938;LE PEN;Marine;14677;34.18;MACRON;28261
45;480;45480;Commune_45480;71903;25099;46804;1291;0;45513;LE PEN;Marine;16010;35.18;MACRON;29503
77;148;77148;Commune_77148;76778;31176;45602;599;0;45003;LE PEN;Marine;14859;33.02;MACRON;30144
25;189;25189;Commune_25189;51457;20296;31161;637;0;30524;LE PEN;Marine;10867;35.6;MACRON;19657
90;312;90312;Commune_90312;15322;4243;11079;193;0;10886;LE PEN;Marine;4328;39.76;MACRON;6558
31;502;31502;Commune_31502;15913;5763;10150;203;0;9947;LE PEN;Marine;3418;34.36;MACRON;6529
51;230;51230;Commune_51230;72943;17146;55797;808;0;54989;LE PEN;Marine;22285;40.53;MACRON;32704
49;296;49296;Commune_49296;48268;17610;30658;943;0;29715;LE PEN;Marine;7797;26.24;MACRON;21918
81;025;81025;Commune_81025;47196;11446;35750;1389;0;34361;LE PEN;Marine;12850;37.4;MACRON;21511
41;070;41070;Commune_41070;17875;5329;12546;485;0;12061;LE PEN;Marine;4015;33.29;MACRON;8046
27;034;27034;Commune_27034;56293;19492;36801;485;0;36316;LE PEN;Marine;15830;43.59;MACRON;20486
03;044;03044;Commune_03044;41849;18462;23387;405;0;22982;LE PEN;Marine;10125;44.06;MACRON;12857
34;521;34521;Commune_34521;49438;15973;33465;553;0;32912;LE PEN;Marine;12714;38.63;MACRON;20198
78;505;78505;Commune_78505;46078;13676;32402;500;0;31902;LE PEN;Marine;10450;32.76;MACRON;21452
01;493;01493;Commune_01493;18032;7233;10799;333;0;10466;LE PEN;Marine;4054;38.74;MACRON;6412
85;034;85034;Commune_85034;36203;11616;24587;788;0;23799;LE PEN;Marine;9085;38.18;MACRON;14714
51;047;51047;Commune_51047;24879;8550;16329;636;0;15693;LE PEN;Marine;4847;30.89;MACRON;10846
14;169;14169;Commune_14169;18721;8174;10547;237;0;10310;LE PEN;Marine;3612;35.04;MACRON;6698
29;339;29339;Commune_29339;67100;27735;39365;939;0;38426;LE PEN;Marine;16635;43.29;MACRON;21791
52;201;52201;Commune_52201;17625;7238;10387;265;0;10122;LE PEN;Marine;3565;35.22;MACRON;6557
30;293;30293;Commune_30293;46232;18489;27743;366;0;27377;LE PEN;Marine;9103;33.25;MACRON;18274
11;104;11104;Commune_11104;74977;18271;56706;1350;0;55356;LE PEN;Marine;16911;30.55;MACRON;38445
62;438;62438;Commune_62438;55442;20706;34736;1001;0;33735;LE PEN;Marine;13866;41.1;MACRON;19869
63;189;63189;Commune_63189;72369;15862;56507;856;0;55651;LE PEN;Marine;20323;36.52;MACRON;35328
12;040;12040;Commune_12040;27343;7988;19355;665;0;18690;LE PEN;Marine;6817;36.48;MACRON;11873
27;445;27445;Commune_27445;67047;27311;39736;914;0;38822;LE PEN;Marine;13094;33.73;MACRON;25728
23;541;23541;Commune_23541;68026;14285;53741;638;0;53103;LE PEN;Marine;17632;33.2;MACRON;35471
62;009;62009;Commune_62009;23374;10136;13238;489;0;12749;LE PEN;Marine;3848;30.18;MACRON;8901
68;262;68262;Commune_68262;23191;6975;16216;302;0;15914;LE PEN;Marine;6246;39.25;MACRON;9668
68;496;68496;Commune_68496;34549;9944;24605;388;0;24217;LE PEN;Marine;8909;36.79;MACRON;15308
89;423;89423;Commune_89423;45179;14305;30874;617;0;30257;LE PEN;Marine;9497;31.39;MACRON;20760
72;514;72514;Commune_72514;44826;17352;27474;390;0;27084;LE PEN;Marine;9133;33.72;MACRON;17951
30;249;30249;Commune_30249;60379;24631;35748;670;0;35078;LE PEN;Marine;10346;29.49;MACRON;24732
11;223;11223;Commune_11223;60899;22276;38623;912;0;37711;LE PEN;Marine;12564;33.32;MACRON;25147
58;425;58425;Commune_58425;64451;22108;42343;1529;0;40814;LE PEN;Marine;13325;32.65;MACRON;27489
87;093;87093;Commune_87093;60666;16990;43676;1535;0;42141;LE PEN;Marine;11713;27.8;MACRON;30428
95;144;95144;Commune_95144;32968;13611;19357;761;0;18596;LE PEN;Marine;6588;35.43;MACRON;12008
22;360;22360;Commune_22360;61563;15598;45965;1249;0;44716;LE PEN;Marine;9096;20.34;MACRON;35620
22;401;22401;Commune_22401;64241;26136;38105;1083;0;37022;LE PEN;Marine;11152;30.12;MACRON;25870
04;072;04072;Commune_04072;25740;8905;16835;509;0;16326;LE PEN;Marine;6209;38.04;MACRON;10117
14;305;14305;Commune_14305;51914;16706;35208;550;0;34658;LE PEN;Marine;9331;26.92;MACRON;25327
52;219;52219;Commune_52219;39207;16122;23085;283;0;22802;LE PEN;Marine;7686;33.71;MACRON;15116
51;301;51301;Commune_51301;18604;5789;12815;492;0;12323;LE PEN;Marine;4969;40.33;MACRON;7354
35;575;35575;Commune_35575;68276;17932;50344;1664;0;48680;LE PEN;Marine;15936;32.74;MACRON;32744
29;046;29046;Commune_29046;55894;13758;42136;1612;0;40524;LE PEN;Marine;13722;33.86;MACRON;26802
79;597;79597;Commune_79597;48088;12963;35125;462;0;34663;LE PEN;Marine;9987;28.81;MACRON;24676
43;270;43270;Commune_43270;50121;21046;29075;358;0;28717;LE PEN;Marine;11007;38.33;MACRON;17710
77;463;77463;Commune_77463;57316;15864;41452;1452;0;40000;LE PEN;Marine;16388;40.97;MACRON;23612
91;255;91255;Commune_91255;75483;32569;42914;1570;0;41344;LE PEN;Marine;15933;38.54;MACRON;25411
30;187;30187;Commune_30187;25324;10559;14765;163;0;14602;LE PEN;Marine;4184;28.66;MACRON;10418
19;462;19462;Commune_19462;46849;11154;35695;907;0;34788;LE PEN;Marine;9663;27.78;MACRON;25125
90;412;90412;Commune_90412;61868;19490;42378;852;0;41526;LE PEN;Marine;14405;34.69;MACRON;27121
60;087;60087;Commune_60087;42950;11219;31731;1125;0;30606;LE PEN;Marine;11261;36.8;MACRON;19345
28;423;28423;Commune_28423;30500;11276;19224;350;0;18874;LE PEN;Marine;6385;33.83;MACRON;12489
58;452;58452;Commune_58452;53063;23208;29855;550;0;29305;LE PEN;Marine;11359;38.76;MACRON;17946
48;233;48233;Commune_48233;32406;14375;18031;606;0;17425;LE PEN;Marine;6321;36.28;MACRON;11104
86;555;86555;Commune_86555;70702;19618;51084;1343;0;49741;LE PEN;Marine;13867;27.88;MACRON;35874
24;384;24384;Commune_24384;31635;7613;24022;932;0;23090;LE PEN;Marine;10921;47.3;MACRON;12169
2B;117;2B117;Commune_2B117;65688;28109;37579;1220;0;36359;LE PEN;Marine;11971;32.93;MACRON;24388
89;007;89007;Commune_89007;38873;17286;21587;360;0;21227;LE PEN;Marine;7182;33.84;MACRON;14045
17;405;17405;Commune_17405;52847;11916;40931;415;0;40516;LE PEN;Marine;16386;40.44;MACRON;24130
16;126;16126;Commune_16126;18461;6034;12427;282;0;12145;LE PEN;Marine;4107;33.82;MACRON;8038
50;454;50454;Commune_50454;71728;27082;44646;1616;0;43030;LE PEN;Marine;15452;35.91;MACRON;27578
05;315;05315;Commune_05315;57428;15300;42128;967;0;41161;LE PEN;Marine;12508;30.39;MACRON;28653
28;280;28280;Commune_28280;64783;15939;48844;1597;0;47247;LE PEN;Marine;14791;31.31;MACRON;32456
41;099;41099;Commune_41099;38271;13405;24866;503;0;24363;LE PEN;Marine;6859;28.15;MACRON;17504
95;427;95427;Commune_95427;67507;29000;38507;447;0;38060;LE PEN;Marine;13765;36.17;MACRON;24295
2B;058;2B058;Commune_2B058;17527;7781;9746;142;0;9604;LE PEN;Marine;3098;32.27;MACRON;6506
15;251;15251;Commune_15251;78184;19582;58602;2072;0;56530;LE PEN;Marine;16973;30.03;MACRON;39557
84;501;84501;Commune_84501;70714;20794;49920;1433;0;48487;LE PEN;Marine;19017;39.22;MACRON;29470
09;552;09552;Commune_09552;39788;10952;28836;530;0;28306;LE PEN;Marine;8344;29.48;MACRON;19962
70;593;70593;Commune_70593;23055;7382;15673;605;0;15068;LE PEN;Marine;4515;29.97;MACRON;10553
80;574;80574;Commune_80574;79466;31127;48339;1551;0;46788;LE PEN;Marine;17182;36.72;MACRON;29606
84;334;84334;Commune_84334;71590;30353;41237;445;0;40792;LE PEN;Marine;11921;29.22;MACRON;28871
21;121;21121;Commune_21121;65479;26679;38800;1196;0;37604;LE PEN;Marine;11796;31.37;MACRON;25808
85;503;85503;Commune_85503;16831;6046;10785;113;0;10672;LE PEN;Marine;3314;31.06;MACRON;7358
11;481;11481;Commune_11481;45640;14453;31187;680;0;30507;LE PEN;Marine;10064;32.99;MACRON;20443
49;594;49594;Commune_49594;79221;25374;53847;1378;0;52469;LE PEN;Marine;22214;42.34;MACRON;30255
44;390;44390;Commune_44390;79830;23691;56139;2052;0;54087;LE PEN;Marine;18298;33.83;MACRON;35789
30;085;30085;Commune_30085;45565;17068;28497;701;0;27796;LE PEN;Marine;10794;38.84;MACRON;17002
03;302;03302;Commune_03302;46971;11041;35930;689;0;35241;LE PEN;Marine;14230;40.38;MACRON;21011
72;269;72269;Commune_72269;15236;5823;9413;375;0;9038;LE PEN;Marine;2758;30.52;MACRON;6280
32;505;32505;Commune_32505;75054;31466;43588;783;0;42805;LE PEN;Marine;13209;30.86;MACRON;29596
62;236;62236;Commune_62236;52985;19165;33820;1338;0;32482;LE PEN;Marine;11371;35.01;MACRON;21111
39;197;39197;Commune_39197;53542;21014;32528;881;0;31647;LE PEN;Marine;11338;35.83;MACRON;20309
35;048;35048;Commune_35048;42990;14996;27994;326;0;27668;LE PEN;Marine;9774;35.33;MACRON;17894
09;453;09453;Commune_09453;78460;35000;43460;1606;0;41854;LE PEN;Marine;14936;35.69;MACRON;26918
69;025;69025;Commune_69025;70959;17885;53074;651;0;52423;LE PEN;Marine;15060;28.73;MACRON;37363
70;260;70260;Commune_70260;29974;7712;22262;624;0;21638;LE PEN;Marine;6497;30.03;MACRON;15141
36;288;36288;Commune_36288;62034;18957;43077;494;0;42583;LE PEN;Marine;15651;36.76;MACRON;26932
25;282;25282;Commune_25282;28617;7675;20942;275;0;20667;LE PEN;Marine;6631;32.09;MACRON;14036
01;551;01551;Commune_01551;18867;7350;11517;287;0;11230;LE PEN;Marine;5293;47.14;MACRON;5937
89;091;89091;Commune_89091;38249;9660;28589;978;0;27611;LE PEN;Marine;8446;30.59;MACRON;19165
90;184;90184;Commune_90184;25670;6148;19522;224;0;19298;LE PEN;Marine;3862;20.02;MACRON;15436
23;109;23109;Commune_23109;36745;8756;27989;584;0;27405;LE PEN;Marine;9860;35.98;MACRON;17545
03;147;03147;Commune_03147;42811;11818;30993;857;0;30136;LE PEN;Marine;12367;41.04;MACRON;17769
12;544;12544;Commune_12544;57037;21726;35311;1044;0;34267;LE PEN;Marine;12205;35.62;MACRON;22062
07;564;07564;Commune_07564;37568;15651;21917;784;0;21133;LE PEN;Marine;8180;38.71;MACRON;12953
79;027;79027;Commune_79027;43296;18277;25019;778;0;24241;LE PEN;Marine;6078;25.08;MACRON;18163
84;379;84379;Commune_84379;52468;17956;34512;556;0;33956;LE PEN;Marine;9078;26.74;MACRON;24878
15;140;15140;Commune_15140;34639;9356;25283;702;0;24581;LE PEN;Marine;8615;35.05;MACRON;15966
70;116;70116;Commune_70116;77469;18421;59048;1553;0;57495;LE PEN;Marine;16904;29.4;MACRON;40591
17;175;17175;Commune_17175;22469;9047;13422;195;0;13227;LE PEN;Marine;4291;32.45;MACRON;8936
35;117;35117;Commune_35117;43695;14945;28750;680;0;28070;LE PEN;Marine;10789;38.44;MACRON;17281
56;294;56294;Commune_56294;61397;20843;40554;1127;0;39427;LE PEN;Marine;12126;30.76;MACRON;27301
67;597;67597;Commune_67597;62665;15157;47508;1890;0;45618;LE PEN;Marine;13392;29.36;MACRON;32226
83;352;83352;Commune_83352;60945;13683;47262;1615;0;45647;LE PEN;Marine;11660;25.55;MACRON;33987
05;434;05434;Commune_05434;35964;15573;20391;408;0;19983;LE PEN;Marine;7346;36.76;MACRON;12637
19;296;19296;Commune_19296;74001;21010;52991;1412;0;51579;LE PEN;Marine;17505;33.94;MACRON;34074
27;009;27009;Commune_27009;29237;9540;19697;648;0;19049;LE PEN;Marine;6181;32.45;MACRON;12868
29;051;29051;Commune_29051;79017;27997;51020;1835;0;49185;LE PEN;Marine;18814;38.25;MACRON;30371
2B;094;2B094;Commune_2B094;36665;7588;29077;967;0;28110;LE PEN;Marine;10767;38.3;MACRON;17343
73;146;73146;Commune_73146;52636;22204;30432;495;0;29937;LE PEN;Marine;10301;34.41;MACRON;19636
30;504;30504;Commune_30504;29109;10023;19086;326;0;18760;LE PEN;Marine;5487;29.25;MACRON;13273
95;506;95506;Commune_95506;35772;10100;25672;577;0;25095;LE PEN;Marine;9245;36.84;MACRON;15850
47;512;47512;Commune_47512;73567;28070;45497;974;0;44523;LE PEN;Marine;14739;33.1;MACRON;29784
47;382;47382;Commune_47382;37193;10100;27093;343;0;26750;LE PEN;Marine;8193;30.63;MACRON;18557
41;334;41334;Commune_41334;45943;10925;35018;484;0;34534;LE PEN;Marine;12809;37.09;MACRON;21725
14;389;14389;Commune_14389;73769;14873;58896;925;0;57971;LE PEN;Marine;17105;29.51;MACRON;40866
88;244;88244;Commune_88244;32059;13616;18443;537;0;17906;LE PEN;Marine;5639;31.49;MACRON;12267
02;402;02402;Commune_02402;19392;8282;11110;112;0;10998;LE PEN;Marine;4037;36.71;MACRON;6961
17;476;17476;Commune_17476;40553;17447;23106;593;0;22513;LE PEN;Marine;7565;33.61;MACRON;14948
22;457;22457;Commune_22457;28943;7399;21544;769;0;20775;LE PEN;Marine;7162;34.48;MACRON;13613
26;368;26368;Commune_26368;30008;12418;17590;353;0;17237;LE PEN;Marine;5812;33.72;MACRON;11425
13;035;13035;Commune_13035;36171;13685;22486;386;0;22100;LE PEN;Marine;8169;36.97;MACRON;13931
02;435;02435;Commune_02435;24527;6213;18314;372;0;17942;LE PEN;Marine;6155;34.31;MACRON;11787
64;220;64220;Commune_64220;57578;16210;41368;1434;0;39934;LE PEN;Marine;10344;25.9;MACRON;29590
95;446;95446;Commune_95446;47211;17690;29521;480;0;29041;LE PEN;Marine;8890;30.61;MACRON;20151
12;324;12324;Commune_12324;76250;28210;48040;1447;0;46593;LE PEN;Marine;13066;28.04;MACRON;33527
28;528;28528;Commune_28528;78599;22051;56548;1437;0;55111;LE PEN;Marine;15911;28.87;MACRON;39200
48;203;48203;Commune_48203;28709;11904;16805;413;0;16392;LE PEN;Marine;5106;31.16;MACRON;11286
88;558;88558;Commune_88558;29849;9620;20229;671;0;19558;LE PEN;Marine;5956;30.45;MACRON;13602
65;506;65506;Commune_65506;39811;8838;30973;1211;0;29762;LE PEN;Marine;12249;41.16;MACRON;17513
72;199;72199;Commune_72199;61139;16388;44751;550;0;44201;LE PEN;Marine;16845;38.11;MACRON;27356
55;290;55290;Commune_55290;21387;6370;15017;416;0;14601;LE PEN;Marine;6577;45.05;MACRON;8024
39;319;39319;Commune_39319;41332;16725;24607;676;0;23931;LE PEN;Marine;7166;29.95;MACRON;16765
19;461;19461;Commune_19461;40965;14964;26001;910;0;25091;LE PEN;Marine;6616;26.37;MACRON;18475
82;413;82413;Commune_82413;37729;12999;24730;638;0;24092;LE PEN;Marine;8529;35.4;MACRON;15563
76;511;76511;Commune_76511;76687;23716;52971;868;0;52103;LE PEN;Marine;11248;21.59;MACRON;40855
03;222;03222;Commune_03222;51586;15483;36103;723;0;35380;LE PEN;Marine;11813;33.39;MACRON;23567
67;303;67303;Commune_67303;47944;19829;28115;1119;0;26996;LE PEN;Marine;9784;36.24;MACRON;17212
08;259;08259;Commune_08259;57576;14797;42779;963;0;41816;LE PEN;Marine;11961;28.61;MACRON;29855
69;545;69545;Commune_69545;18325;6470;11855;375;0;11480;LE PEN;Marine;3955;34.46;MACRON;7525
78;183;78183;Commune_78183;34587;9898;24689;766;0;23923;LE PEN;Marine;9452;39.51;MACRON;14471
13;352;13352;Commune_13352;56253;18897;37356;1123;0;36233;LE PEN;Marine;13799;38.09;MACRON;22434
41;072;41072;Commune_41072;72784;24720;48064;1400;0;46664;LE PEN;Marine;20883;44.75;MACRON;25781
12;510;12510;Commune_12510;23036;5894;17142;174;0;16968;LE PEN;Marine;5216;30.75;MACRON;11752
53;231;53231;Commune_53231;45863;18166;27697;523;0;27174;LE PEN;Marine;8694;32.0;MACRON;18480
88;205;88205;Commune_88205;25829;8349;17480;365;0;17115;LE PEN;Marine;3996;23.35;MACRON;13119
08;350;08350;Commune_08350;76450;26676;49774;1172;0;48602;LE PEN;Marine;17207;35.4;MACRON;31395
37;299;37299;Commune_37299;15937;3338;12599;445;0;12154;LE PEN;Marine;4102;33.76;MACRON;8052
95;508;95508;Commune_95508;71408;17109;54299;867;0;53432;LE PEN;Marine;17669;33.07;MACRON;35763
28;319;28319;Commune_28319;39129;11778;27351;811;0;26540;LE PEN;Marine;7765;29.26;MACRON;18775
13;310;13310;Commune_13310;32464;12964;19500;631;0;18869;LE PEN;Marine;5685;30.13;MACRON;13184
46;063;46063;Commune_46063;26803;10299;16504;316;0;16188;LE PEN;Marine;5112;31.58;MACRON;11076
48;014;48014;Commune_48014;27997;6678;21319;681;0;20638;LE PEN;Marine;6345;30.75;MACRON;14293
62;239;62239;Commune_62239;73426;17994;55432;1906;0;53526;LE PEN;Marine;16343;30.53;MACRON;37183
90;550;90550;Commune_90550;49494;17449;32045;1071;0;30974;LE PEN;Marine;10633;34.33;MACRON;20341
49;377;49377;Commune_49377;65927;21374;44553;603;0;43950;LE PEN;Marine;13264;30.18;MACRON;30686
27;378;27378;Commune_27378;28405;9752;18653;477;0;18176;LE PEN;Marine;5754;31.66;MACRON;12422
91;235;91235;Commune_91235;53970;18045;35925;1061;0;34864;LE PEN;Marine;13538;38.83;MACRON;21326
88;107;88107;Commune_88107;20194;5988;14206;165;0;14041;LE PEN;Marine;5159;36.75;MACRON;8882
47;006;47006;Commune_47006;79131;28659;50472;1780;0;48692;LE PEN;Marine;14254;29.27;MACRON;34438
03;203;03203;Commune_03203;21197;4930;16267;313;0;15954;LE PEN;Marine;3666;22.98;MACRON;12288
56;190;56190;Commune_56190;45244;13829;31415;1240;0;30175;LE PEN;Marine;9119;30.22;MACRON;21056
52;115;52115;Commune_52115;61727;26317;35410;936;0;34474;LE PEN;Marine;11901;34.52;MACRON;22573
14;156;14156;Commune_14156;50799;18953;31846;363;0;31483;LE PEN;Marine;8304;26.38;MACRON;23179
59;015;59015;Commune_59015;53514;23385;30129;711;0;29418;LE PEN;Marine;10479;35.62;MACRON;18939
80;365;80365;Commune_80365;79923;21976;57947;894;0;57053;LE PEN;Marine;25663;44.98;MACRON;31390
10;556;10556;Commune_10556;60010;14133;45877;977;0;44900;LE PEN;Marine;17636;39.28;MACRON;27264
68;414;68414;Commune_68414;33438;14060;19378;680;0;18698;LE PEN;Marine;6244;33.39;MACRON;12454
14;269;14269;Commune_14269;77683;17317;60366;2093;0;58273;LE PEN;Marine;18070;31.01;MACRON;40203
70;252;70252;Commune_70252;22277;8013;14264;447;0;13817;LE PEN;Marine;3970;28.74;MACRON;9847
39;185;39185;Commune_39185;67574;20622;46952;1067;0;45885;LE PEN;Marine;20508;44.7;MACRON;25377
01;086;01086;Commune_01086;68667;25914;42753;957;0;41796;LE PEN;Marine;16748;40.07;MACRON;25048
91;359;91359;Commune_91359;79552;17843;61709;1152;0;60557;LE PEN;Marine;21675;35.79;MACRON;38882
16;340;16340;Commune_16340;25269;9413;15856;519;0;15337;LE PEN;Marine;4204;27.41;MACRON;11133
56;005;56005;Commune_56005;24924;5859;19065;256;0;18809;LE PEN;Marine;7074;37.61;MACRON;11735
17;249;17249;Commune_17249;62115;19143;42972;1291;0;41681;LE PEN;Marine;10280;24.67;MACRON;31401
88;167;88167;Commune_88167;55411;15639;39772;1542;0;38230;LE PEN;Marine;11651;30.48;MACRON;26579
69;102;69102;Commune_69102;34604;12979;21625;593;0;21032;LE PEN;Marine;6246;29.7;MACRON;14786
76;422;76422;Commune_76422;37524;12858;24666;597;0;24069;LE PEN;Marine;5877;24.42;MACRON;18192
41;315;41315;Commune_41315;45355;18729;26626;1013;0;25613;LE PEN;Marine;7106;27.74;MACRON;18507
44;380;44380;Commune_44380;19503;8444;11059;306;0;10753;LE PEN;Marine;2851;26.51;MACRON;7902
59;428;59428;Commune_59428;15655;6999;8656;144;0;8512;LE PEN;Marine;2960;34.78;MACRON;5552
73;589;73589;Commune_73589;64047;22784;41263;1040;0;40223;LE PEN;Marine;14803;36.8;MACRON;25420
80;481;80481;Commune_80481;43797;12603;31194;523;0;30671;LE PEN;Marine;10072;32.84;MACRON;20599
02;372;02372;Commune_02372;37203;16505;20698;207;0;20491;LE PEN;Marine;9316;45.47;MACRON;11175
62;527;62527;Commune_62527;60424;21728;38696;1488;0;37208;LE PEN;Marine;11455;30.79;MACRON;25753
11;287;11287;Commune_11287;37458;16437;21021;544;0;20477;LE PEN;Marine;9486;46.33;MACRON;10991
27;590;27590;Commune_27590;77178;21238;55940;1631;0;54309;LE PEN;Marine;16109;29.66;MACRON;38200
79;457;79457;Commune_79457;52557;23544;29013;840;0;28173;LE PEN;Marine;8753;31.07;MACRON;19420
24;390;24390;Commune_24390;56286;14454;41832;654;0;41178;LE PEN;Marine;13463;32.7;MACRON;27715
76;542;76542;Commune_76542;35955;9742;26213;754;0;25459;LE PEN;Marine;6056;23.79;MACRON;19403
44;309;44309;Commune_44309;77425;31436;45989;1383;0;44606;LE PEN;Marine;15462;34.66;MACRON;29144
22;432;22432;Commune_22432;57398;15254;42144;1040;0;41104;LE PEN;Marine;13812;33.6;MACRON;27292
32;171;32171;Commune_32171;22293;9104;13189;246;0;12943;LE PEN;Marine;4798;37.07;MACRON;8145
50;577;50577;Commune_50577;37123;9617;27506;612;0;26894;LE PEN;Marine;9001;33.47;MACRON;17893
72;374;72374;Commune_72374;68766;18222;50544;1527;0;49017;LE PEN;Marine;15611;31.85;MACRON;33406
57;469;57469;Commune_57469;60676;17088;43588;1234;0;42354;LE PEN;Marine;12134;28.65;MACRON;30220
88;276;88276;Commune_88276;21695;8690;13005;458;0;12547;LE PEN;Marine;5020;40.01;MACRON;7527
82;520;82520;Commune_82520;48697;10175;38522;924;0;37598;LE PEN;Marine;15089;40.13;MACRON;22509
71;045;71045;Commune_71045;72481;14533;57948;1424;0;56524;LE PEN;Marine;17335;30.67;MACRON;39189
57;069;57069;Commune_57069;75660;20346;55314;1621;0;53693;LE PEN;Marine;21784;40.57;MACRON;31909
27;304;27304;Commune_27304;28953;12689;16264;383;0;15881;LE PEN;Marine;4910;30.92;MACRON;10971
39;439;39439;Commune_39439;30422;7703;22719;448;0;22271;LE PEN;Marine;7672;34.45;MACRON;14599
12;485;12485;Commune_12485;30651;8776;21875;675;0;21200;LE PEN;Marine;5560;26.23;MACRON;15640
35;264;35264;Commune_35264;65988;24981;41007;988;0;40019;LE PEN;Marine;15888;39.7;MACRON;24131
88;390;88390;Commune_88390;58370;22669;35701;453;0;35248;LE PEN;Marine;9881;28.03;MACRON;25367
40;332;40332;Commune_40332;26810;11215;15595;254;0;15341;LE PEN;Marine;6922;45.13;MACRON;8419
