Code du département;Code de la commune;Code INSEE;Libellé de la commune;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;Nom_candidat_RN;Prénom_candidat_RN;Voix_RN;Pct_RN_exp;Nom_candidat_2;Voix_candidat_2
69;095;69095;Commune_69095;49057;14410;34647;1085;0;33562;RASSEMBLEMENT NATIONAL;;12719;37.9;MACRON;20843
26;089;26089;Commune_26089;75253;17384;57869;2185;0;55684;RASSEMBLEMENT NATIONAL;;21098;37.89;MACRON;34586
08;277;08277;Commune_08277;52417;21022;31395;832;0;30563;RASSEMBLEMENT NATIONAL;;11781;38.55;MACRON;18782
09;305;09305;Commune_09305;28537;5740;22797;563;0;22234;RASSEMBLEMENT NATIONAL;;7739;34.81;MACRON;14495
42;414;42414;Commune_42414;54864;17320;37544;447;0;37097;RASSEMBLEMENT NATIONAL;;14369;38.73;MACRON;22728
85;243;85243;Commune_85243;36508;14812;21696;313;0;21383;RASSEMBLEMENT NATIONAL;;9848;46.06;MACRON;11535
12;548;12548;Commune_12548;23461;6322;17139;338;0;16801;RASSEMBLEMENT NATIONAL;;6531;38.87;MACRON;10270
43;285;43285;Commune_43285;16814;6858;9956;252;0;9704;RASSEMBLEMENT NATIONAL;;3015;31.07;MACRON;6689
66;078;66078;Commune_66078;62070;21833;40237;783;0;39454;RASSEMBLEMENT NATIONAL;;15008;38.04;MACRON;24446
19;072;19072;Commune_19072;36023;16175;19848;608;0;19240;RASSEMBLEMENT NATIONAL;;7592;39.46;MACRON;11648
68;584;68584;Commune_68584;24189;9560;14629;229;0;14400;RASSEMBLEMENT NATIONAL;;5448;37.84;MACRON;8952
29;081;29081;Commune_29081;22194;8149;14045;207;0;13838;RASSEMBLEMENT NATIONAL;;5164;37.32;MACRON;8674
77;568;77568;Commune_77568;58224;22660;35564;420;0;35144;RASSEMBLEMENT NATIONAL;;13099;37.27;MACRON;22045
54;167;54167;Commune_54167;37551;8726;28825;552;0;28273;RASSEMBLEMENT NATIONAL;;11044;39.06;MACRON;17229
51;056;51056;Commune_51056;52650;16828;35822;490;0;35332;RASSEMBLEMENT NATIONAL;;12864;36.41;MACRON;22468
17;183;17183;Commune_17183;21193;5441;15752;186;0;15566;RASSEMBLEMENT NATIONAL;;5767;37.05;MACRON;9799
44;369;44369;Commune_44369;51163;10952;40211;593;0;39618;RASSEMBLEMENT NATIONAL;;15799;39.88;MACRON;23819
81;257;81257;Commune_81257;45201;18065;27136;760;0;26376;RASSEMBLEMENT NATIONAL;;8309;31.5;MACRON;18067
02;471;02471;Commune_02471;38037;13448;24589;724;0;23865;RASSEMBLEMENT NATIONAL;;7980;33.44;MACRON;15885
71;366;71366;Commune_71366;78690;32415;46275;1353;0;44922;RASSEMBLEMENT NATIONAL;;14290;31.81;MACRON;30632
46;241;46241;Commune_46241;74871;22213;52658;666;0;51992;RASSEMBLEMENT NATIONAL;;19701;37.89;MACRON;32291
67;381;67381;Commune_67381;31423;10017;21406;366;0;21040;RASSEMBLEMENT NATIONAL;;7140;33.94;MACRON;13900
62;582;62582;Commune_62582;27895;7339;20556;728;0;19828;RASSEMBLEMENT NATIONAL;;6786;34.23;MACRON;13042
41;247;41247;Commune_41247;59311;11975;47336;1125;0;46211;RASSEMBLEMENT NATIONAL;;14819;32.07;MACRON;31392
29;092;29092;Commune_29092;66066;29426;36640;1361;0;35279;RASSEMBLEMENT NATIONAL;;11261;31.92;MACRON;24018
59;245;59245;Commune_59245;58588;17346;41242;933;0;40309;RASSEMBLEMENT NATIONAL;;12278;30.46;MACRON;28031
14;504;14504;Commune_14504;40548;10563;29985;1049;0;28936;RASSEMBLEMENT NATIONAL;;8010;27.68;MACRON;20926
55;131;55131;Commune_55131;43230;10723;32507;822;0;31685;RASSEMBLEMENT NATIONAL;;12172;38.42;MACRON;19513
09;569;09569;Commune_09569;39378;8412;30966;898;0;30068;RASSEMBLEMENT NATIONAL;;11639;38.71;MACRON;18429
61;353;61353;Commune_61353;39124;12289;26835;750;0;26085;RASSEMBLEMENT NATIONAL;;9529;36.53;MACRON;16556
59;361;59361;Commune_59361;47877;13010;34867;927;0;33940;RASSEMBLEMENT NATIONAL;;13290;39.16;MACRON;20650
08;190;08190;Commune_08190;55941;12932;43009;1539;0;41470;RASSEMBLEMENT NATIONAL;;11793;28.44;MACRON;29677
71;552;71552;Commune_71552;59632;24322;35310;963;0;34347;RASSEMBLEMENT NATIONAL;;8597;25.03;MACRON;25750
39;022;39022;Commune_39022;43746;12897;30849;792;0;30057;RASSEMBLEMENT NATIONAL;;8910;29.64;MACRON;21147
74;179;74179;Commune_74179;51067;21793;29274;545;0;28729;RASSEMBLEMENT NATIONAL;;11192;38.96;MACRON;17537
04;251;04251;Commune_04251;72887;17023;55864;2133;0;53731;RASSEMBLEMENT NATIONAL;;18109;33.7;MACRON;35622
17;286;17286;Commune_17286;40602;16316;24286;549;0;23737;RASSEMBLEMENT NATIONAL;;6711;28.27;MACRON;17026
46;285;46285;Commune_46285;42685;14341;28344;725;0;27619;RASSEMBLEMENT NATIONAL;;9243;33.47;MACRON;18376
18;089;18089;Commune_18089;76271;28361;47910;1421;0;46489;RASSEMBLEMENT NATIONAL;;16017;34.45;MACRON;30472
31;136;31136;Commune_31136;32832;9671;23161;691;0;22470;RASSEMBLEMENT NATIONAL;;8155;36.3;MACRON;14315
62;058;62058;Commune_62058;21858;7998;13860;284;0;13576;RASSEMBLEMENT NATIONAL;;5401;39.79;MACRON;8175
14;343;14343;Commune_14343;39523;8388;31135;680;0;30455;RASSEMBLEMENT NATIONAL;;13614;44.7;MACRON;16841
64;211;64211;Commune_64211;35637;11379;24258;880;0;23378;RASSEMBLEMENT NATIONAL;;7787;33.31;MACRON;15591
10;339;10339;Commune_10339;54398;19460;34938;804;0;34134;RASSEMBLEMENT NATIONAL;;13045;38.22;MACRON;21089
17;354;17354;Commune_17354;52386;21466;30920;860;0;30060;RASSEMBLEMENT NATIONAL;;8237;27.4;MACRON;21823
55;421;55421;Commune_55421;69781;24425;45356;1794;0;43562;RASSEMBLEMENT NATIONAL;;14693;33.73;MACRON;28869
74;328;74328;Commune_74328;48312;21613;26699;939;0;25760;RASSEMBLEMENT NATIONAL;;9455;36.71;MACRON;16305
16;389;16389;Commune_16389;61889;16971;44918;1205;0;43713;RASSEMBLEMENT NATIONAL;;19855;45.42;MACRON;23858
28;352;28352;Commune_28352;52535;21680;30855;890;0;29965;RASSEMBLEMENT NATIONAL;;11628;38.81;MACRON;18337
88;391;88391;Commune_88391;30348;10319;20029;718;0;19311;RASSEMBLEMENT NATIONAL;;7310;37.86;MACRON;12001
2B;216;2B216;Commune_2B216;59028;17155;41873;731;0;41142;RASSEMBLEMENT NATIONAL;;13416;32.61;MACRON;27726
55;190;55190;Commune_55190;32054;9326;22728;260;0;22468;RASSEMBLEMENT NATIONAL;;9127;40.63;MACRON;13341
42;148;42148;Commune_42148;64926;26414;38512;1085;0;37427;RASSEMBLEMENT NATIONAL;;13186;35.23;MACRON;24241
33;472;33472;Commune_33472;40460;15004;25456;843;0;24613;RASSEMBLEMENT NATIONAL;;7559;30.71;MACRON;17054
57;206;57206;Commune_57206;37942;11798;26144;727;0;25417;RASSEMBLEMENT NATIONAL;;8180;32.18;MACRON;17237
55;329;55329;Commune_55329;22448;9978;12470;138;0;12332;RASSEMBLEMENT NATIONAL;;3815;30.94;MACRON;8517
28;118;28118;Commune_28118;45045;13412;31633;1229;0;30404;RASSEMBLEMENT NATIONAL;;9020;29.67;MACRON;21384
03;259;03259;Commune_03259;35035;14971;20064;623;0;19441;RASSEMBLEMENT NATIONAL;;7184;36.96;MACRON;12257
15;318;15318;Commune_15318;75402;21311;54091;1378;0;52713;RASSEMBLEMENT NATIONAL;;20038;38.01;MACRON;32675
91;375;91375;Commune_91375;60026;12504;47522;1190;0;46332;RASSEMBLEMENT NATIONAL;;15212;32.83;MACRON;31120
39;316;39316;Commune_39316;47039;18081;28958;990;0;27968;RASSEMBLEMENT NATIONAL;;11771;42.09;MACRON;16197
45;217;45217;Commune_45217;69489;13958;55531;2071;0;53460;RASSEMBLEMENT NATIONAL;;21780;40.74;MACRON;31680
44;577;44577;Commune_44577;59077;14088;44989;578;0;44411;RASSEMBLEMENT NATIONAL;;17007;38.29;MACRON;27404
73;308;73308;Commune_73308;34764;9754;25010;506;0;24504;RASSEMBLEMENT NATIONAL;;7073;28.87;MACRON;17431
07;485;07485;Commune_07485;58321;20234;38087;391;0;37696;RASSEMBLEMENT NATIONAL;;12669;33.61;MACRON;25027
08;442;08442;Commune_08442;57813;22674;35139;396;0;34743;RASSEMBLEMENT NATIONAL;;13008;37.44;MACRON;21735
26;335;26335;Commune_26335;79337;19040;60297;1937;0;58360;RASSEMBLEMENT NATIONAL;;19240;32.97;MACRON;39120
46;531;46531;Commune_46531;42772;10812;31960;1093;0;30867;RASSEMBLEMENT NATIONAL;;11175;36.2;MACRON;19692
63;077;63077;Commune_63077;62313;20158;42155;1064;0;41091;RASSEMBLEMENT NATIONAL;;15237;37.08;MACRON;25854
46;552;46552;Commune_46552;39176;16521;22655;633;0;22022;RASSEMBLEMENT NATIONAL;;9549;43.36;MACRON;12473
42;510;42510;Commune_42510;18051;5366;12685;410;0;12275;RASSEMBLEMENT NATIONAL;;5333;43.45;MACRON;6942
89;302;89302;Commune_89302;61811;25978;35833;1176;0;34657;RASSEMBLEMENT NATIONAL;;11927;34.41;MACRON;22730
15;440;15440;Commune_15440;76988;17769;59219;1027;0;58192;RASSEMBLEMENT NATIONAL;;18689;32.12;MACRON;39503
54;312;54312;Commune_54312;28529;9330;19199;472;0;18727;RASSEMBLEMENT NATIONAL;;8291;44.27;MACRON;10436
51;161;51161;Commune_51161;54183;19483;34700;540;0;34160;RASSEMBLEMENT NATIONAL;;11819;34.6;MACRON;22341
45;480;45480;Commune_45480;32475;9986;22489;840;0;21649;RASSEMBLEMENT NATIONAL;;8122;37.52;MACRON;13527
77;148;77148;Commune_77148;77350;24983;52367;1877;0;50490;RASSEMBLEMENT NATIONAL;;16056;31.8;MACRON;34434
25;189;25189;Commune_25189;35579;11986;23593;824;0;22769;RASSEMBLEMENT NATIONAL;;7778;34.16;MACRON;14991
90;312;90312;Commune_90312;24378;8288;16090;236;0;15854;RASSEMBLEMENT NATIONAL;;5695;35.92;MACRON;10159
31;502;31502;Commune_31502;44015;18432;25583;725;0;24858;RASSEMBLEMENT NATIONAL;;8392;33.76;MACRON;16466
51;230;51230;Commune_51230;39668;16508;23160;863;0;22297;RASSEMBLEMENT NATIONAL;;9871;44.27;MACRON;12426
49;296;49296;Commune_49296;68776;24779;43997;1001;0;42996;RASSEMBLEMENT NATIONAL;;14380;33.45;MACRON;28616
81;025;81025;Commune_81025;45147;10200;34947;899;0;34048;RASSEMBLEMENT NATIONAL;;14412;42.33;MACRON;19636
41;070;41070;Commune_41070;73139;27852;45287;686;0;44601;RASSEMBLEMENT NATIONAL;;17322;38.84;MACRON;27279
27;034;27034;Commune_27034;77421;19731;57690;1138;0;56552;RASSEMBLEMENT NATIONAL;;19911;35.21;MACRON;36641
03;044;03044;Commune_03044;32652;9024;23628;374;0;23254;RASSEMBLEMENT NATIONAL;;9819;42.23;MACRON;13435
34;521;34521;Commune_34521;42041;15218;26823;673;0;26150;RASSEMBLEMENT NATIONAL;;9151;35.0;MACRON;16999
78;505;78505;Commune_78505;46102;14177;31925;1268;0;30657;RASSEMBLEMENT NATIONAL;;11430;37.29;MACRON;19227
01;493;01493;Commune_01493;48150;13292;34858;509;0;34349;RASSEMBLEMENT NATIONAL;;13382;38.96;MACRON;20967
85;034;85034;Commune_85034;73493;16187;57306;2107;0;55199;RASSEMBLEMENT NATIONAL;;21074;38.18;MACRON;34125
51;047;51047;Commune_51047;42292;13967;28325;428;0;27897;RASSEMBLEMENT NATIONAL;;7960;28.54;MACRON;19937
14;169;14169;Commune_14169;72635;18987;53648;1161;0;52487;RASSEMBLEMENT NATIONAL;;19709;37.55;MACRON;32778
29;339;29339;Commune_29339;45342;15975;29367;786;0;28581;RASSEMBLEMENT NATIONAL;;12863;45.01;MACRON;15718
52;201;52201;Commune_52201;37396;13711;23685;727;0;22958;RASSEMBLEMENT NATIONAL;;8060;35.11;MACRON;14898
30;293;30293;Commune_30293;51400;16592;34808;404;0;34404;RASSEMBLEMENT NATIONAL;;10932;31.78;MACRON;23472
11;104;11104;Commune_11104;57102;12327;44775;1000;0;43775;RASSEMBLEMENT NATIONAL;;16187;36.98;MACRON;27588
62;438;62438;Commune_62438;50140;16847;33293;697;0;32596;RASSEMBLEMENT NATIONAL;;12313;37.78;MACRON;20283
63;189;63189;Commune_63189;44214;12440;31774;331;0;31443;RASSEMBLEMENT NATIONAL;;10732;34.13;MACRON;20711
12;040;12040;Commune_12040;26242;11137;15105;604;0;14501;RASSEMBLEMENT NATIONAL;;5227;36.05;MACRON;9274
27;445;27445;Commune_27445;71778;21030;50748;608;0;50140;RASSEMBLEMENT NATIONAL;;19740;39.37;MACRON;30400
23;541;23541;Commune_23541;34284;12589;21695;837;0;20858;RASSEMBLEMENT NATIONAL;;7205;34.55;MACRON;13653
62;009;62009;Commune_62009;51558;13464;38094;960;0;37134;RASSEMBLEMENT NATIONAL;;12200;32.86;MACRON;24934
68;262;68262;Commune_68262;43894;8825;35069;1052;0;34017;RASSEMBLEMENT NATIONAL;;11056;32.5;MACRON;22961
68;496;68496;Commune_68496;42935;13805;29130;639;0;28491;RASSEMBLEMENT NATIONAL;;11595;40.7;MACRON;16896
89;423;89423;Commune_89423;50713;13878;36835;1017;0;35818;RASSEMBLEMENT NATIONAL;;13623;38.03;MACRON;22195
72;514;72514;Commune_72514;36097;8590;27507;731;0;26776;RASSEMBLEMENT NATIONAL;;8573;32.02;MACRON;18203
30;249;30249;Commune_30249;18272;6042;12230;402;0;11828;RASSEMBLEMENT NATIONAL;;4076;34.46;MACRON;7752
11;223;11223;Commune_11223;52851;18300;34551;1228;0;33323;RASSEMBLEMENT NATIONAL;;13262;39.8;MACRON;20061
58;425;58425;Commune_58425;46719;12934;33785;1242;0;32543;RASSEMBLEMENT NATIONAL;;11239;34.54;MACRON;21304
87;093;87093;Commune_87093;36257;9345;26912;545;0;26367;RASSEMBLEMENT NATIONAL;;7894;29.94;MACRON;18473
95;144;95144;Commune_95144;51583;20544;31039;364;0;30675;RASSEMBLEMENT NATIONAL;;12671;41.31;MACRON;18004
22;360;22360;Commune_22360;60912;15360;45552;1559;0;43993;RASSEMBLEMENT NATIONAL;;12343;28.06;MACRON;31650
22;401;22401;Commune_22401;61089;13016;48073;1123;0;46950;RASSEMBLEMENT NATIONAL;;14400;30.67;MACRON;32550
04;072;04072;Commune_04072;16490;3689;12801;430;0;12371;RASSEMBLEMENT NATIONAL;;4453;36.0;MACRON;7918
14;305;14305;Commune_14305;77754;18790;58964;2312;0;56652;RASSEMBLEMENT NATIONAL;;18605;32.84;MACRON;38047
52;219;52219;Commune_52219;73542;21528;52014;874;0;51140;RASSEMBLEMENT NATIONAL;;16634;32.53;MACRON;34506
51;301;51301;Commune_51301;29661;7773;21888;321;0;21567;RASSEMBLEMENT NATIONAL;;8827;40.93;MACRON;12740
35;575;35575;Commune_35575;40321;8772;31549;509;0;31040;RASSEMBLEMENT NATIONAL;;9410;30.32;MACRON;21630
29;046;29046;Commune_29046;54233;17847;36386;1281;0;35105;RASSEMBLEMENT NATIONAL;;11768;33.52;MACRON;23337
79;597;79597;Commune_79597;71938;15138;56800;1287;0;55513;RASSEMBLEMENT NATIONAL;;20782;37.44;MACRON;34731
43;270;43270;Commune_43270;46686;18363;28323;963;0;27360;RASSEMBLEMENT NATIONAL;;9146;33.43;MACRON;18214
77;463;77463;Commune_77463;60279;14770;45509;858;0;44651;RASSEMBLEMENT NATIONAL;;20375;45.63;MACRON;24276
91;255;91255;Commune_91255;35287;12076;23211;350;0;22861;RASSEMBLEMENT NATIONAL;;6612;28.93;MACRON;16249
30;187;30187;Commune_30187;16569;4066;12503;222;0;12281;RASSEMBLEMENT NATIONAL;;4232;34.46;MACRON;8049
19;462;19462;Commune_19462;44786;9273;35513;1323;0;34190;RASSEMBLEMENT NATIONAL;;13765;40.26;MACRON;20425
90;412;90412;Commune_90412;76340;22910;53430;962;0;52468;RASSEMBLEMENT NATIONAL;;20318;38.73;MACRON;32150
60;087;60087;Commune_60087;23364;6416;16948;666;0;16282;RASSEMBLEMENT NATIONAL;;5801;35.63;MACRON;10481
28;423;28423;Commune_28423;67471;23999;43472;511;0;42961;RASSEMBLEMENT NATIONAL;;12899;30.03;MACRON;30062
58;452;58452;Commune_58452;23890;5744;18146;302;0;17844;RASSEMBLEMENT NATIONAL;;6296;35.28;MACRON;11548
48;233;48233;Commune_48233;79895;21460;58435;585;0;57850;RASSEMBLEMENT NATIONAL;;22568;39.01;MACRON;35282
86;555;86555;Commune_86555;16465;5916;10549;226;0;10323;RASSEMBLEMENT NATIONAL;;3228;31.28;MACRON;7095
24;384;24384;Commune_24384;51257;19933;31324;571;0;30753;RASSEMBLEMENT NATIONAL;;13505;43.92;MACRON;17248
2B;117;2B117;Commune_2B117;65582;25444;40138;963;0;39175;RASSEMBLEMENT NATIONAL;;12958;33.08;MACRON;26217
89;007;89007;Commune_89007;44553;13619;30934;969;0;29965;RASSEMBLEMENT NATIONAL;;10315;34.42;MACRON;19650
17;405;17405;Commune_17405;35237;13725;21512;240;0;21272;RASSEMBLEMENT NATIONAL;;8251;38.79;MACRON;13021
16;126;16126;Commune_16126;59014;14272;44742;1618;0;43124;RASSEMBLEMENT NATIONAL;;16385;38.0;MACRON;26739
50;454;50454;Commune_50454;57350;12048;45302;1314;0;43988;RASSEMBLEMENT NATIONAL;;14014;31.86;MACRON;29974
05;315;05315;Commune_05315;78627;17804;60823;1425;0;59398;RASSEMBLEMENT NATIONAL;;17797;29.96;MACRON;41601
28;280;28280;Commune_28280;53629;11325;42304;1433;0;40871;RASSEMBLEMENT NATIONAL;;14847;36.33;MACRON;26024
41;099;41099;Commune_41099;66176;22901;43275;923;0;42352;RASSEMBLEMENT NATIONAL;;13766;32.5;MACRON;28586
95;427;95427;Commune_95427;55320;19818;35502;1228;0;34274;RASSEMBLEMENT NATIONAL;;13818;40.32;MACRON;20456
2B;058;2B058;Commune_2B058;33950;9324;24626;430;0;24196;RASSEMBLEMENT NATIONAL;;7734;31.97;MACRON;16462
15;251;15251;Commune_15251;29174;10362;18812;502;0;18310;RASSEMBLEMENT NATIONAL;;6033;32.95;MACRON;12277
84;501;84501;Commune_84501;61249;21891;39358;1009;0;38349;RASSEMBLEMENT NATIONAL;;14921;38.91;MACRON;23428
09;552;09552;Commune_09552;74533;19917;54616;1780;0;52836;RASSEMBLEMENT NATIONAL;;18748;35.48;MACRON;34088
70;593;70593;Commune_70593;62437;21993;40444;1242;0;39202;RASSEMBLEMENT NATIONAL;;17194;43.86;MACRON;22008
80;574;80574;Commune_80574;30601;10119;20482;563;0;19919;RASSEMBLEMENT NATIONAL;;7311;36.71;MACRON;12608
84;334;84334;Commune_84334;30516;8496;22020;822;0;21198;RASSEMBLEMENT NATIONAL;;7176;33.85;MACRON;14022
21;121;21121;Commune_21121;66019;15758;50261;971;0;49290;RASSEMBLEMENT NATIONAL;;15464;31.37;MACRON;33826
85;503;85503;Commune_85503;34809;10862;23947;834;0;23113;RASSEMBLEMENT NATIONAL;;6047;26.16;MACRON;17066
11;481;11481;Commune_11481;63660;14915;48745;1679;0;47066;RASSEMBLEMENT NATIONAL;;16214;34.45;MACRON;30852
49;594;49594;Commune_49594;62004;23619;38385;1527;0;36858;RASSEMBLEMENT NATIONAL;;16214;43.99;MACRON;20644
44;390;44390;Commune_44390;62622;21446;41176;470;0;40706;RASSEMBLEMENT NATIONAL;;13646;33.53;MACRON;27060
30;085;30085;Commune_30085;75904;28398;47506;1666;0;45840;RASSEMBLEMENT NATIONAL;;19392;42.3;MACRON;26448
03;302;03302;Commune_03302;46283;11205;35078;768;0;34310;RASSEMBLEMENT NATIONAL;;13148;38.32;MACRON;21162
72;269;72269;Commune_72269;76806;33478;43328;1106;0;42222;RASSEMBLEMENT NATIONAL;;14173;33.57;MACRON;28049
32;505;32505;Commune_32505;37989;15928;22061;290;0;21771;RASSEMBLEMENT NATIONAL;;8547;39.26;MACRON;13224
62;236;62236;Commune_62236;39464;16249;23215;375;0;22840;RASSEMBLEMENT NATIONAL;;8693;38.06;MACRON;14147
39;197;39197;Commune_39197;40608;14399;26209;605;0;25604;RASSEMBLEMENT NATIONAL;;8416;32.87;MACRON;17188
35;048;35048;Commune_35048;63996;19225;44771;1737;0;43034;RASSEMBLEMENT NATIONAL;;16686;38.77;MACRON;26348
09;453;09453;Commune_09453;45106;13017;32089;1036;0;31053;RASSEMBLEMENT NATIONAL;;10978;35.35;MACRON;20075
69;025;69025;Commune_69025;64170;17338;46832;1438;0;45394;RASSEMBLEMENT NATIONAL;;13342;29.39;MACRON;32052
70;260;70260;Commune_70260;63974;19723;44251;1055;0;43196;RASSEMBLEMENT NATIONAL;;14293;33.09;MACRON;28903
36;288;36288;Commune_36288;47266;16603;30663;555;0;30108;RASSEMBLEMENT NATIONAL;;9674;32.13;MACRON;20434
25;282;25282;Commune_25282;49413;16943;32470;889;0;31581;RASSEMBLEMENT NATIONAL;;11677;36.98;MACRON;19904
01;551;01551;Commune_01551;38088;12380;25708;340;0;25368;RASSEMBLEMENT NATIONAL;;12569;49.55;MACRON;12799
89;091;89091;Commune_89091;59882;21316;38566;1203;0;37363;RASSEMBLEMENT NATIONAL;;9822;26.29;MACRON;27541
90;184;90184;Commune_90184;37098;13607;23491;240;0;23251;RASSEMBLEMENT NATIONAL;;5989;25.76;MACRON;17262
23;109;23109;Commune_23109;18743;6106;12637;197;0;12440;RASSEMBLEMENT NATIONAL;;5178;41.63;MACRON;7262
03;147;03147;Commune_03147;20481;6684;13797;375;0;13422;RASSEMBLEMENT NATIONAL;;4936;36.78;MACRON;8486
12;544;12544;Commune_12544;39843;11400;28443;310;0;28133;RASSEMBLEMENT NATIONAL;;9624;34.21;MACRON;18509
07;564;07564;Commune_07564;75673;26851;48822;1650;0;47172;RASSEMBLEMENT NATIONAL;;17029;36.1;MACRON;30143
79;027;79027;Commune_79027;17741;3881;13860;358;0;13502;RASSEMBLEMENT NATIONAL;;5158;38.2;MACRON;8344
84;379;84379;Commune_84379;31936;13634;18302;315;0;17987;RASSEMBLEMENT NATIONAL;;5717;31.79;MACRON;12270
15;140;15140;Commune_15140;45991;9297;36694;1316;0;35378;RASSEMBLEMENT NATIONAL;;12815;36.23;MACRON;22563
70;116;70116;Commune_70116;73909;27334;46575;1539;0;45036;RASSEMBLEMENT NATIONAL;;13323;29.58;MACRON;31713
17;175;17175;Commune_17175;48349;17110;31239;965;0;30274;RASSEMBLEMENT NATIONAL;;10068;33.26;MACRON;20206
35;117;35117;Commune_35117;29444;6118;23326;540;0;22786;RASSEMBLEMENT NATIONAL;;9050;39.72;MACRON;13736
56;294;56294;Commune_56294;47751;18860;28891;638;0;28253;RASSEMBLEMENT NATIONAL;;8243;29.18;MACRON;20010
67;597;67597;Commune_67597;47229;20509;26720;955;0;25765;RASSEMBLEMENT NATIONAL;;8431;32.73;MACRON;17334
83;352;83352;Commune_83352;50138;13995;36143;657;0;35486;RASSEMBLEMENT NATIONAL;;8758;24.68;MACRON;26728
05;434;05434;Commune_05434;16516;5467;11049;203;0;10846;RASSEMBLEMENT NATIONAL;;4134;38.12;MACRON;6712
19;296;19296;Commune_19296;32187;10085;22102;645;0;21457;RASSEMBLEMENT NATIONAL;;7708;35.92;MACRON;13749
27;009;27009;Commune_27009;41004;8813;32191;642;0;31549;RASSEMBLEMENT NATIONAL;;12026;38.12;MACRON;19523
29;051;29051;Commune_29051;17740;3984;13756;257;0;13499;RASSEMBLEMENT NATIONAL;;5955;44.12;MACRON;7544
2B;094;2B094;Commune_2B094;53015;12392;40623;1573;0;39050;RASSEMBLEMENT NATIONAL;;16704;42.78;MACRON;22346
73;146;73146;Commune_73146;30173;9280;20893;661;0;20232;RASSEMBLEMENT NATIONAL;;7076;34.98;MACRON;13156
30;504;30504;Commune_30504;70087;23111;46976;1311;0;45665;RASSEMBLEMENT NATIONAL;;13422;29.39;MACRON;32243
95;506;95506;Commune_95506;45666;17683;27983;945;0;27038;RASSEMBLEMENT NATIONAL;;10550;39.02;MACRON;16488
47;512;47512;Commune_47512;78340;25339;53001;811;0;52190;RASSEMBLEMENT NATIONAL;;14063;26.95;MACRON;38127
47;382;47382;Commune_47382;76392;19243;57149;1546;0;55603;RASSEMBLEMENT NATIONAL;;18596;33.45;MACRON;37007
41;334;41334;Commune_41334;56829;13676;43153;905;0;42248;RASSEMBLEMENT NATIONAL;;17070;40.41;MACRON;25178
14;389;14389;Commune_14389;32720;9421;23299;794;0;22505;RASSEMBLEMENT NATIONAL;;9323;41.43;MACRON;13182
88;244;88244;Commune_88244;74394;28401;45993;1075;0;44918;RASSEMBLEMENT NATIONAL;;16718;37.22;MACRON;28200
02;402;02402;Commune_02402;34245;14975;19270;426;0;18844;RASSEMBLEMENT NATIONAL;;6514;34.57;MACRON;12330
17;476;17476;Commune_17476;74125;18896;55229;1784;0;53445;RASSEMBLEMENT NATIONAL;;16207;30.33;MACRON;37238
22;457;22457;Commune_22457;59289;15721;43568;1673;0;41895;RASSEMBLEMENT NATIONAL;;14269;34.06;MACRON;27626
26;368;26368;Commune_26368;70355;22896;47459;1363;0;46096;RASSEMBLEMENT NATIONAL;;16827;36.51;MACRON;29269
13;035;13035;Commune_13035;57057;15667;41390;540;0;40850;RASSEMBLEMENT NATIONAL;;13089;32.04;MACRON;27761
02;435;02435;Commune_02435;70100;25114;44986;1195;0;43791;RASSEMBLEMENT NATIONAL;;17594;40.18;MACRON;26197
64;220;64220;Commune_64220;54187;17021;37166;1238;0;35928;RASSEMBLEMENT NATIONAL;;11575;32.22;MACRON;24353
95;446;95446;Commune_95446;64056;15412;48644;873;0;47771;RASSEMBLEMENT NATIONAL;;18113;37.92;MACRON;29658
12;324;12324;Commune_12324;70680;21962;48718;819;0;47899;RASSEMBLEMENT NATIONAL;;13107;27.36;MACRON;34792
28;528;28528;Commune_28528;55046;18030;37016;979;0;36037;RASSEMBLEMENT NATIONAL;;13912;38.61;MACRON;22125
48;203;48203;Commune_48203;62184;20817;41367;514;0;40853;RASSEMBLEMENT NATIONAL;;12066;29.54;MACRON;28787
88;558;88558;Commune_88558;68127;22358;45769;1608;0;44161;RASSEMBLEMENT NATIONAL;;13724;31.08;MACRON;30437
65;506;65506;Commune_65506;41552;15387;26165;984;0;25181;RASSEMBLEMENT NATIONAL;;9499;37.72;MACRON;15682
72;199;72199;Commune_72199;52131;21431;30700;608;0;30092;RASSEMBLEMENT NATIONAL;;11510;38.25;MACRON;18582
55;290;55290;Commune_55290;28073;7454;20619;723;0;19896;RASSEMBLEMENT NATIONAL;;7938;39.9;MACRON;11958
39;319;39319;Commune_39319;43413;18901;24512;827;0;23685;RASSEMBLEMENT NATIONAL;;8001;33.78;MACRON;15684
19;461;19461;Commune_19461;37119;8402;28717;1062;0;27655;RASSEMBLEMENT NATIONAL;;9579;34.64;MACRON;18076
82;413;82413;Commune_82413;61834;15806;46028;722;0;45306;RASSEMBLEMENT NATIONAL;;16952;37.42;MACRON;28354
76;511;76511;Commune_76511;30208;6523;23685;661;0;23024;RASSEMBLEMENT NATIONAL;;7673;33.33;MACRON;15351
03;222;03222;Commune_03222;35401;11163;24238;908;0;23330;RASSEMBLEMENT NATIONAL;;9017;38.65;MACRON;14313
67;303;67303;Commune_67303;77912;20891;57021;2079;0;54942;RASSEMBLEMENT NATIONAL;;22979;41.82;MACRON;31963
